Id,FkProfileId,Name,BusinessSector,TotalAsset,PercentageOwn,IdField 
220973,444,PT Semen Indonesia Logistik,"Perdagangan, transportasi, jasa bongkar muat dan konstruksi /trade",2.165.615,73.65000153 %,468
220974,444,PT Semen Indonesia Logistik,"Perdagangan, transportasi, jasa
bongkar muat dan konstruksi",1.942.628,73.65 %,468
220975,444,PT Semen Kupang Indonesia,Distribusi semen,224.128,99.48 %,468
220976,444,PT Semen Kupang Indonesia,Produksi Semen,210.872,99.48000336 %,468
220977,444,PT Semen Padang,Produsen Semen,10.328.170,99.98999786 %,468
220978,444,PT Semen Padang,Produksi semen,11.378.697,99.99 %,468
220979,444,PT Semen Tonasa,Produksi semen,8.657.298,99.99 %,468
220980,444,PT Semen Tonasa,Produsen Semen,8.317.935,99.98999786 %,468
220981,444,PT Sepatim Batamtama,"Pengantongan dan
distribusi semen",27.869,97.0 %,468
220982,444,PT Sepatim Batamtama,Pengantongan dan distribusi semen,25.910,97.0 %,468
220983,444,"PT Sinergi Informatika
Semen Indonesia",Sistem informasi,98.178,100.0 %,468
220984,444,PT Sinergi Informatika Semen Indonesia,Sistem Informasi,119.586,100.0 %,468
221013,1727,,,0,0.0 %,1096
221014,445,,,0,0.0 %,469
221019,446,PT Triaryani,Tambang Batubara,417.879.571.703,84.98999786 %,470
221018,446,PT Rajawali Resources,Perusahaan Induk,439.790.225.063,99.63999939 %,470
221015,446,PT Mega Raya Kusuma,Perusahaan Induk,385.127.198.197,99.63999939 %,470
221016,446,PT Naga Mas Makmur Jaya,Jasa penunjang pertambangan,404.145.244.225,99.98999786 %,470
221017,446,PT Prima Buana Karunia,Jasa pengangkutan batubara,3.598.762.599,60.99000168 %,470
221023,447,PT Bahagia Makmuksejati,Pengembang Properti,12.996.967,99.99 %,472
221020,447,PT Anugrah Damai Abadi,"Retail, makanan dan minuman",9.029.699,100.0 %,472
221021,447,PT Anugrah Damai Abadi,"Retail, makanan dan minuman",7.795.840,100.0 %,472
221022,447,PT Bahagia Makmuksejati,Pengembang Properti,12.681.537,99.98999786 %,472
221024,447,PT Citra Damai Agung,Pengembang Properti,2.051.447,100.0 %,472
221025,447,PT Citra Damai Agung,Pengembang Properti,2.143.632,100.0 %,472
221026,447,PT Gading Orchard,Pengembang Properti,64.236.361,100.0 %,472
221027,447,PT Gading Orchard,Pengembang Properti,67.027.098,100.0 %,472
221028,447,PT Java Investama Properti,Properti Investasi,15.082.743,100.0 %,472
221029,447,PT Java Investama Properti,Properti Investasi,15.082.830,100.0 %,472
221030,447,PT Multi Abadi Prima,SPBU,9.790.943,100.0 %,472
221031,447,PT Multi Abadi Prima,SPBU,9.927.795,100.0 %,472
221032,447,PT Sagraha Mitraloka Elok,Perdagangan,2.825.289,100.0 %,472
221033,447,PT Sagraha Mitraloka Elok,Perdagangan,2.456.785,100.0 %,472
221034,447,PT Serpong Cipta Kreasi,Pengembang Properti,6.854.538.513,100.0 %,472
221035,447,PT Serpong Cipta Kreasi,Pengembang Properti,6.801.896.067,100.0 %,472
221036,447,PT Setia Mitra Intifajar,Pengembang Properti,23.088.402,100.0 %,472
221037,447,PT Setia Mitra Intifajar,Pengembang Properti,29.090.174,100.0 %,472
221038,447,PT Summarecon Investment Property,Properti Investasi,4.159.100.791,100.0 %,472
221039,447,PT Summarecon Investment Property,Properti Investasi,4.161.790.867,100.0 %,472
221040,447,PT Summarecon Property Development,Pengembang Properti,11.535.853.742,100.0 %,472
221041,447,PT Summarecon Property Development,Pengembang Properti,9.628.745.589,100.0 %,472
221043,448,PT Delta Samudra,Tambang,45.086.169.839,99.98999786 %,473
221044,448,PT Ricobana,Investasi,1.226.037.809.269,99.98999786 %,473
221045,448,PT Ricobana Abadi,Kontraktor Batubara,1.724.526.707.508,99.98999786 %,473
221047,448,PT Troposfir Pancar Sejati,Investasi,46.443.917.699,98.72000122 %,473
221046,448,PT Troposfir Mega Raya,Investasi,45.997.047.288,99.97000122 %,473
221042,448,PT Adikarsa Alam Resources,Dagang,21.067.725.757,99.91000366 %,473
221049,449,PT Hydraxle Perkasa,Industri pembuatan alat pengangkat dan komponen kendaraan / Manufacturing of hydraulic and automotive components,255.348.055.134,51.0 %,474
221050,449,PT Panata Jaya Mandiri,"Industri filter, terutama untuk alat-alat berat / Manufacturing of filters, particularly for heavy equipment",679.539.529.063,70.0 %,474
221051,449,PT Prapat Tunggal Cipta,Perdagangan suku cadang dan perlengkapannya / Trading of sparepart and supplies,365.732.851.820,99.98999786 %,474
221053,449,Sure Filter (Thailand) Co. Ltd.,Perdagangan suku cadang dan perlengkapannya / Trading of sparepart and supplies,148.055.360.294,44.0 %,474
221052,449,PT Selamat Sempana Perkasa,Industri karet dan komponen kendaraan / Manufacturing of rubber and automotive components,130.644.975.795,99.98999786 %,474
221048,449,Bradke Synergies Sdn Bhd,Investasi / Investment holding company,151.434.273,100.0 %,474
221054,648,,,0,0.0 %,1181
221057,451,PT Armada Bumi Pratiwi Lines,Pelayaran,36.972.333,0.0 %,476
221058,451,PT Armada Bumi Pratiwi Lines,Pelayaran,36.972.333,0.0 %,476
221059,451,PT Armada Maritime Offshore,Pelayaran,68.123,99.98000336 %,476
221060,451,PT Armada Maritime Offshore (“AMO”),Pelayaran,17.405.785,0.0 %,476
221061,451,PT Armada Maritime Offshore (“AMO”),Pelayaran,17.405.785,0.0 %,476
221062,451,PT Inti Energi Line,Pelayaran,67.648,99.93000031 %,476
221063,451,PT Inti Energi Line (“IEL”),Pelayaran,29.213.211,0.0 %,476
221056,451,PT Armada Bumi Pratiwi Lines,Pelayaran,80.781,99.91000366 %,476
221070,451,PT Putra Utama Line (“PUL”),Pelayaran,40.969.732,0.0 %,476
221071,451,PT Putra Utama Line (“PUL”),Pelayaran,40.969.732,0.0 %,476
221072,451,PT Selaras Pratama Utama,Pelayaran,51.310,99.93000031 %,476
221073,451,PT Sukses Maritime Line,Pelayaran,62.012,99.98999786 %,476
221074,451,PT Sukses Maritime Line (“SML”),Pelayaran,9.245.752,0.0 %,476
221075,451,PT Sukses Maritime Line (“SML”),Pelayaran,9.245.752,0.0 %,476
221076,451,PT Sukses Osean Khatulistiwa Line,"Pelayaran														
",136.111,99.80000305 %,476
221077,451,PT Sukses Osean Khatulistiwa Line (“SOKL”),"Galangan Kapal
",124.395.682,0.0 %,476
221078,451,PT Sukses Osean Khatulistiwa Line (“SOKL”),"Galangan Kapal
",124.395.682,0.0 %,476
221079,451,Soechi Capital Pte. Ltd.,Investasi,140.713,100.0 %,476
221080,451,Success International Marine Pte. Ltd.,Pelayaran,5.601,99.98999786 %,476
221081,451,Success International Marine Pte. Ltd. (“SIM”),Pelayaran,18.043.264,0.0 %,476
221082,451,Success International Marine Pte. Ltd. (“SIM”),Pelayaran,18.043.264,0.0 %,476
221064,451,PT Inti Energi Line (“IEL”),Pelayaran,29.213.211,0.0 %,476
221065,451,PT Lintas Samudra Maritim,Pelayaran,39.104,99.98000336 %,476
221066,451,PT Multi Ocean Shipyard,Galangan Kapal,245.868,99.98999786 %,476
221067,451,PT Multi Ocean Shipyard (“MOS”),Pelayaran,132.607.358,0.0 %,476
221068,451,PT Multi Ocean Shipyard (“MOS”),Pelayaran,132.607.358,0.0 %,476
221069,451,PT Putra Utama Line,Pelayaran,83.179,99.98999786 %,476
221083,1729,PT Pratama Satya Prima,"Perdagangan														
eceran furniture",1.882.602.553,99.98999786 %,1152
221084,1729,PT Pratama Satya Tunggal,"Perdagangan														
eceran furniture",7.498.265.071,99.98999786 %,1152
221088,1730,PT Universal Health Network,"Penjualan langsung														
(Direct Selling – Multi																		
Level Marketing Business)",27.158,99.98000336 %,1162
221085,1730,PT Parit Padang Global,Distribusi farmasi,3.545.533,99.98999786 %,1162
221086,1730,PT Soho Global Medika,"Perdagangan besar alat														
kesehatan",13,99.80000305 %,1162
221087,1730,PT Soho Industri Pharmasi,Industri farmasi,1.095.178,99.63999939 %,1162
221092,452,PT SUKSES GARDA MULIA,RITEL / RETAIL,6.261.868.687,99.90000153 %,477
221089,452,PT ARTHAMULIA INDAH,TOKO BEBAS BEA / TRADING,3.644.857.369,99.55000305 %,477
221090,452,PT CAHAYA RETILINDO,TOKO BEBAS BEA / TRADING,1.052.333.046,99.77999878 %,477
221091,452,PT KARYA PRIMA UNGGULAN,RITEL / RETAIL,57.152.401.193,99.95999908 %,477
221093,452,PT. INTI DUFREE PROMOSINDO,TOKO BEBAS BEA / TRADING,780.247.126.326,99.87999725 %,477
221096,628,PT Professional Human Resources,Jasa Sumber Daya Manusia,21.540.625.900,80.0 %,1057
221097,628,PT Safe Secured Solution,Jasa Sumber Daya Manusia,20.875.927.505,99.47000122 %,1057
221099,628,PT The Service Line,Jasa Kebersihan,107.715.038.225,99.98999786 %,1057
221098,628,PT SOS Indonesia,Jasa Sumber Daya Manusia,10.362.245.337,99.97000122 %,1057
221094,628,PT Human Resources Provider,Jasa Sumber Daya Manusia,89.023.111.624,51.52000046 %,1057
221095,628,PT Master Parking Indonesia,Jasa Manajemen Parkir,6.466.700.372,99.94000244 %,1057
221100,637,PT Dwimukti Mitra Wisata,Perhotelan,899.233.703.786.666,99.0 %,1062
221101,637,PT Tanjung Karoso Permai,"perdagangan, pembangunan, industri, transportasi darat, pertanian,														
percetakan dan jasa",12.815.633.787.732,90.0 %,1062
221102,453,,,0,0.0 %,478
221103,608,PT Surya Graha Pertiwi,"Pembangunan dan														
Pengelolaan Gedung",860.535.368.480,50.0 %,1018
221104,608,PT Surya Pertiwi Nusantara,"Manufaktur, Industri														
dan Perdagangan",1.067.769.222.265,51.0 %,1018
221109,456,PT Wilton Wahana Indonesia,Pertambangan Emas,412.090.143.879,98.01000214 %,481
221107,456,PT Liektucha Ciemas,"Pembangunan, perdagangan, perindustrian, pertambangan, pengangkutan darat,														
pertanian, percetakan, dan jasa.																		
",369.089.090,97.02999878 %,481
221108,456,PT Wilton Investment,Pertambangan Emas,7.529.492.359,99.0 %,481
221115,457,PT. Nusa Sejahtera Kharisma,PENYELENGARAAN RUMAH SAKIT,422.564.578.447,99.99 %,482
221116,457,PT. Sejahtera Abadi Solusi,PENYELENGARAAN RUMAH SAKIT,462.023.113.554,99.98999786 %,482
221117,457,PT. Sejahtera Abadi Solusi,PENYELENGARAAN RUMAH SAKIT,807.180.846.500,99.99 %,482
221118,457,PT. Sejahtera Inti Sentosa,PENYELENGARAAN RUMAH SAKIT,890.586.711.660,99.98000336 %,482
221119,457,PT. Sejahtera Inti Sentosa,PENYELENGARAAN RUMAH SAKIT,726.673.415.509,99.98 %,482
221120,457,PT.Anugrah Inti Karya,PENYELENGARAAN RUMAH SAKIT,17.262.332.617,99.0 %,482
221121,457,PT.Anugrah Inti Karya,PENYELENGARAAN RUMAH SAKIT,24.499.741.908,99.0 %,482
221122,457,PT.FAJAR KHARISMA NUSANTARA,PENYELENGARAAN RUMAH SAKIT,40.180.013.286,95.0 %,482
221123,457,PT.FAJAR KHARISMA NUSANTARA,PENYELENGARAAN RUMAH SAKIT,40.158.627.997,95.0 %,482
221125,457,PT.NIRMALA KENCANA MAS,PENYELENGARAAN RUMAH SAKIT,1.668.306.604.671,99.80999756 %,482
221124,457,PT.NIRMALA KENCANA MAS,PENYELENGARAAN RUMAH SAKIT,1.645.441.648.906,99.81 %,482
221110,457,PT Mayapada Surabaya Pratama,PENYELENGARAAN RUMAH SAKIT,2.035.675.927,99.0 %,482
221111,457,PT Mayapada Surabaya Pratama,PENYELENGARAAN RUMAH SAKIT,1.916.207.467,99.0 %,482
221112,457,PT. Karya Kharisma Sentosa,PENYELENGARAAN RUMAH SAKIT,148.576.745.164,99.99 %,482
221113,457,PT. Karya Kharisma Sentosa,PENYELENGARAAN RUMAH SAKIT,148.613.462.333,99.98999786 %,482
221114,457,PT. Nusa Sejahtera Kharisma,PENYELENGARAAN RUMAH SAKIT,257.351.008.341,99.98999786 %,482
221128,458,PT BITRATEX INDUSTRIES,PEMINTALAN BENANG,96.598.601,100.0 %,483
221130,458,PT.SINAR PANTJA DJAJA,PEMINTALAN BENANG,167.480.714,99.90000153 %,483
221129,458,PT PRIMAYUDHA MANDIRIJAYA,PEMINTALAN BENANG,95.637.283,100.0 %,483
221126,458,GOLDEN LEGACY PTE.LTD,INVESTASI,405.977.710,100.0 %,483
221127,458,GOLDEN MOUNTAIN TEXTILE AND TRADING PTE.LTD,PERDAGANGAN GROSIR,489.070.898,100.0 %,483
221131,459,,,0,0.0 %,484
221136,460,PT Sarana Asri,Jasa investasi,1.377,60.0 %,485
221137,460,PT Saratoga Sentra Business,Jasa investasi,1.208.270,99.98999786 %,485
221138,460,PT Sukses Indonesia,Jasa investasi,63.516,99.98999786 %,485
221139,460,PT Surya Nuansa Ceria,Jasa investasi,235.356,99.98999786 %,485
221140,460,PT Trimitra Karya Jaya,Jasa investasi,644,86.48999786 %,485
221142,460,PT Wana Bhakti Sukses Mineral,Jasa investasi,79.356,73.68000031 %,485
221141,460,PT Wahana Anugerah Sejahtera,Jasa investasi,16.059.768,99.95999908 %,485
221132,460,PT Bumi Hijau Asri,Jasa investasi,224.114,99.98999786 %,485
221133,460,PT Interra Indo Resources,Jasa investasi,516,99.98999786 %,485
221134,460,PT Lintas Indonesia Sejahtera,Jasa investasi,23.625,99.98999786 %,485
221135,460,PT Nugraha Eka Kencana,Jasa investasi,910.835,99.98999786 %,485
221147,461,PT Bumi Raya Sakti,"Pembangunan, real estat, pengelolaan kawasan industri, perdagangan dan jasa",1,100.0 %,486
221148,461,PT Enercon Paradhya International,Penyertaan saham pada perusahaan -perusahaan lain,32,100.0 %,486
221149,461,PT Jasa Semesta Utama,"Pembangunan, real estate, properti, perdagangan dan jasa",699,100.0 %,486
221150,461,PT Karsa Sedaya Sejahtera,"Perdagangan, pembangunan, pertanian, pertambangan dan jasa",141,100.0 %,486
221151,461,PT Karsa Semesta Prima,"Pembangunan, real estat, properti, perdagangan dan jasa",1,100.0 %,486
221143,461,PT Aneka Bumi Cipta,"Pembangunan, real estat, properti, perdagangan dan jasa",363,100.0 %,486
221144,461,PT Batiqa Hotel Manajemen,Hotel dan usaha sejenis lainnya,1,100.0 %,486
221145,461,PT Berjaya Agung Indonesia,"Pembangunan, real estat, pengelolaan kawasan industri, perdagangan dan jasa",1,100.0 %,486
221146,461,PT Bumi Aman Sejahtera,"Pembangunan, real estat, properti, perdagangan dan jasa",224,100.0 %,486
221162,461,PT Surya Citra Propertindo,"Perdagangan, pembangunan, perkebunan, industri dan jasa",10,100.0 %,486
221163,461,"PT Surya Energi Parahita															
",Kegiatan usaha hilir minyak dan gas bumi serta industri pembangkit listrik tenaga gas,96,74.0 %,486
221164,461,PT Surya Internusa Hotels,Hotel dan usaha sejenis lainnya,548,100.0 %,486
221165,461,PT Surya Internusa Lestari,"Pembangunan, real estat, properti, perdagangan dan jasa",100,100.0 %,486
221166,461,PT Surya Internusa Properti,"Pembangunan, real estat, properti",25,100.0 %,486
221167,461,PT Surya Internusa Ticon,"Perdagangan, Pembangunan, Industri, pengangkutan, pertanian dan jasa",0,100.0 %,486
221168,461,PT Surya Internusa Timur,"Pembangunan, real estat, properti,perdagangan dan pergudangan",210,100.0 %,486
221169,461,PT Surya Maritim Internusa,"Pembangunan , pengembangan dan jasa pengelolaan pelabuhan",1,100.0 %,486
221170,461,PT Surya Semesta Realti,"Real estat, pembangunan, pengelolaan gedung, perdagangan dan jasa",77,100.0 %,486
221171,461,PT Surya Siti Indotama,"Pembangunan, real estat, properti, perdagangan dan jasa",262,100.0 %,486
221172,461,PT Surya Siti Pratama,"Pembangunan, real estat, pengelolaan kawasan industri, perdagangan dan jasa",1,100.0 %,486
221173,461,PT Suryacipta Swadaya,pembangunan dan pengelolaan kawasan industri,3.069,100.0 %,486
221174,461,PT Suryacipta Swadaya Infrastruktur,"Pembangunan, real estat, pengelolaan kawasan industri, perdagangan dan jasa",4,100.0 %,486
221175,461,PT Suryalaya Anindita International,Hotel dan usaha sejenis lainnya,434,86.79000092 %,486
221176,461,PT TCP Internusa,Real Estat dan penyewaan,607,100.0 %,486
221177,461,PT Ungasan Semesta Resort,Hotel dan usaha sejenis lainnya,91,100.0 %,486
221152,461,PT Nusa Raya Cipta Tbk,Bidang konstruksi bangunan,2.216,65.37000275 %,486
221153,461,PT Semesta Cipta Internasional,"Pembangunan, real estat, properti perdagangan dan jasa",273,100.0 %,486
221154,461,PT Semesta Industri Pratama,"Pembangunan, real estat, properti, perdagangan dan jasa",150,100.0 %,486
221155,461,PT Sitiagung Makmur,Pembangunan properti,248,100.0 %,486
221156,461,PT Subang Sarana Investasi,"Pembangunan, real estat, properti, perdagangan dan jasa",1,100.0 %,486
221157,461,PT Subang Sejahtera Indonesia,"Pembangunan, real estat, pengelolaan kawasan industri, perdagangan dan jasa",54,100.0 %,486
221158,461,PT Sumbawa Raya Cipta,Hotel dan usaha sejenis lainnya,6,65.36000061 %,486
221159,461,PT Surya Bajo Properti,"Perdagangan, pembangunan, perkebunan, industri dan jasa",38,100.0 %,486
221160,461,PT Surya Cahaya Properti,"Real estat, pembangunan, pengelolaan pengelolaan gedung, perdagangan dan jasa",40,100.0 %,486
221161,461,PT Surya Centra Industri,"Pembangunan, real estat, properti, perdagangan dan jasa",28,100.0 %,486
221180,462,"Sawit Sumbermas International, Pte. Ltd",Perdagangan Produk Kelapa Sawit dan mendukung kelompok usaha,1,100.0 %,487
221178,462,PT Kalimantan Sawit Abadi,Perkebunan dan pabrik kelapa sawit,5.991.125.575,99.0 %,487
221179,462,PT Mitra Mendawai Sejati,Perkebunan dan pabrik kelapa sawit,2.241.050.976,99.0 %,487
221181,463,,,0,0.0 %,488
221187,3391,PT Paten Alam Lestari,Perkebunan kelapa sawit,141.357,50.0 %,1235
221188,3391,PT Putra Makmur Lestar,Perkebunan kelapa sawit,189.858,100.0 %,1235
221189,3391,PT Sumatera Candi Kencana,Perkebunan kelapa sawit,293.428,100.0 %,1235
221190,3391,PT Sumber Agri Andalan,Perkebunan,45.329,100.0 %,1235
221191,3391,PT Sumber Tani Agung,Perkebunan dan pabrik kelapa sawit,834.896,72.33 %,1235
221192,3391,PT Sumber Tani Agung Oils and Fats,Perdagangan dan industri pengolahan kelapa sawit,5.593,100.0 %,1235
221194,3391,STA62 Trading PTE. LTD ,Perdagangan,124.982,100.0 %,1235
221193,3391,PT Transpacific Agro Industry,Perkebunan dan pabrik kelapa sawit,671.155,100.0 %,1235
221182,3391,PT Bumi Sumber Andalan,Perkebunan,50,100.0 %,1235
221183,3391,PT Dipta Agro Lestari,Perkebunan kelapa sawit,86.515,52.0 %,1235
221184,3391,PT Karya Agung Sawita,"Perkebunan dan pabrik kelapa sawit

",467.870,100.0 %,1235
221185,3391,PT Karyasukses Utamaprima,Perkebunan kelapa sawit,507.393,100.0 %,1235
221186,3391,PT Madina Agrolestari,Perkebunan dan pabrik kelapa sawit,801.977,99.9 %,1235
221197,464,PT. Tunas Surya Abadi,Perdagangan Umum dan Jasa,1.000.000.000,100.0 %,489
221195,464,PT Foster Asset Management,Manajer Investasi,67.173.467.295,100.0 %,489
221196,464,PT Star Semesta Sejahtera,Perdagangan Umum dan Jasa,376.379.418.906,100.0 %,489
221198,465,PT. Siantar Megah Jaya,Perdagangan,546.114.842.248,99.90000153 %,490
221199,465,"Siantar International Holding Co.,Ltd",,125.179.337.873,98.0 %,490
221201,466,International Mineral Resources Ltd,Energi,44.945.217,100.0 %,493
221202,466,Petroselat NC Ltd,Energi,477.452,55.0 %,493
221203,466,PT Petronusa Bumi Bakti,Energi,66.010.433,99.90000153 %,493
221204,466,PT Sugih EP Indonesia,Energi,1.025.435,99.90000153 %,493
221206,466,Sugih EP Indonesia Pte. Ltd,Energi,2,100.0 %,493
221205,466,Sugih Energy International Ltd,Energi,2.892,100.0 %,493
221200,466,Eastwin Global Investments Ltd.,Energi,21.262.433,100.0 %,493
221207,467,,,0,0.0 %,494
221208,711,PT Rainbow Tubulars Manufacture,Manufaktur,231.662,60.0 %,1291
221210,468,PT Sarana Inti Persada,Pengelolaan dan penyewaan menara BTS,114.981,99.870002746582 %,495
221209,468,PT Global Indonesia Komunikatama,Pengelolaan dan penyewaan menara BTS,80.210,99.9899978637695 %,495
221214,609,PT Energy Mina Abadi,Perdagangan gas,1.081.721.754.556,81.5 %,1048
221216,609,PT Sumber Aneka Gas,Perdagangan gas,2.124.156.922,99.83000183 %,1048
221215,609,PT Gasuma Federal Indonesia,Perdagangan gas,346.966.213.018,99.93000031 %,1048
221211,609,PT Bahtera Abadi Gas (BAG),Perdagangan gas,157.583.560.886,99.98999786 %,1048
221212,609,PT Bahtera Andalan Gas,Perdagangan gas,82.807.212.794,99.98999786 %,1048
221213,609,PT Energi Subang Abadi,Perdagangan gas,43.497.986.635,99.98999786 %,1048
221217,610,PT Mulia Cipta Teknologi,"Industri dan														
perdagangan																		
umum",315.093.031.903,99.80000305 %,1026
221218,469,PT Dharma Anugerah Indah,"Percetakan, perindustrian, perdagangan, pengangkutan darat, jasa dan pembangunan",394.078.132.229,90.0 %,496
221219,1733,,,0,0.0 %,1130
221220,611,PT SAMUDRA SUKSES GEMILANG,"AKTIVITAS PROFESIONAL, ILMIAH DAN TEKNIS LAINNYA SERTA PERDAGANGAN BESAR",12.500.000.000,99.98999786 %,976
221221,611,PT SENTRA TAMARIN SAMUDRA,"AKTIVITAS PROFESIONAL, ILMIAH DAN TEKNIS LAINNYA SERTA PERDAGANGAN BESAR",12.500.000.000,99.98999786 %,976
221222,649,PT Agro Multi Persada (AMP),Perusahaan induk,5.492.627,94.93000031 %,1185
221224,470,PT Bina Karnada,Pembangunan dan konsultasi manajemen,17.495,98.0 %,497
221225,470,PT Bina Karnada,Pembangunan dan konsultasi manajemen,17.495,98.0 %,497
221226,470,PT Bumi Tara Perdana,"Perdagangan, Pengangkutan, Pembangunan, Perindustrian, Jasa, Percetakan, Perbengkelan, Pertanian dan Kehutanan",600.000.000,99.83000183 %,497
221227,470,PT Bumi Tara Perkasa,"Perdagangan, Pengangkutan, Pembangunan, Perindustrian, Jasa, Percetakan, Perbengkelan, Pertanian dan Kehutanan",600.000.000,99.83000183 %,497
221228,470,PT Bumi Tara Pratama,"Perdagangan, Pengangkutan, Pembangunan, Perindustrian, Jasa, Percetakan, Perbengkelan, Pertanian dan Kehutanan",600.000.000,99.83000183 %,497
221229,470,PT Bumi Tara Sinergi (d/h PT Raffles Hotel),"Real estat, perdagangan besar, konsultasi manajemen, aktivitas kantor pusat mencakup kegiatan pengawasan dan pengelolaan unit-unit Perusahaan",1.898.472.000,99.98999786 %,497
221230,470,PT Cakrawala Inti Sejahtera,Pembangunan kios dan ruko di proyek City Point,68.114,98.0 %,497
221231,470,PT Cakrawala Inti Sejahtera,Pembangunan kios dan ruko di proyek City Point,68.114,98.0 %,497
221232,470,PT Cisadane River Park,Pembangunan dan jasa konsultasi manajemen,11.862,98.0 %,497
221233,470,PT Cisadane River Park,Pembangunan dan jasa konsultasi manajemen,11.862,98.0 %,497
221234,470,PT Cisadane River Park,Pembangunan dan jasa konsultasi manajemen,16.015.541.904,99.0 %,497
221235,470,PT Gemilang International,"Real estat, perdagangan besar, konsultasi manajemen, aktivitas kantor pusat mencakup kegiatan pengawasan dan pengelolaan unit-unit Perusahaan",727.338.428.857,99.0 %,497
221236,470,PT Gemilang International,,471.678,98.0 %,497
221223,470,PT Bina Karnada,"Perdagangan, pembangunan, perindustrian, pertanian",33.506.061.517,99.90000153 %,497
221260,470,PT Raffles Griya Perkasa,"Real estat, perdagangan besar, konsultasi manajemen, aktivitas kantor pusat mencakup kegiatan pengawasan dan pengelolaan unit-unit Perusahaan",791.270.390.318,99.98999786 %,497
221261,470,PT Raffles Griya Perkasa,,497.290,99.0 %,497
221262,470,PT Raffles Griya Perkasa,,497.290,99.0 %,497
221263,470,PT Raffles Hotel,,989,99.0 %,497
221264,470,PT Raffles Hotel,,989,99.0 %,497
221265,470,PT Raffles Niaga Kencana,"Real estat, perdagangan besar, konsultasi manajemen, aktivitas kantor pusat mencakup kegiatan pengawasan dan pengelolaan unit-unit Perusahaan",359.590.395.112,99.98999786 %,497
221266,470,PT Raffles Niaga Kencana,,398.650,99.0 %,497
221267,470,PT Raffles Niaga Kencana,,398.650,99.0 %,497
221268,470,PT Sahabat Haritas Sejati,,11.800,97.0 %,497
221269,470,PT Sahabat Haritas Sejati,,11.800,97.0 %,497
221270,470,PT Usaha Mandiri Sukses Abadi ,,68.502,96.0 %,497
221271,470,PT Usaha Mandiri Sukses Abadi ,,68.502,96.0 %,497
221272,470,PT Usaha Mandiri Sukses Abadi,Pembangunan,235.385.744.935,99.0 %,497
221237,470,PT Gemilang International,,471.678,98.0 %,497
221238,470,PT Graha Investama Bersama,,18.272,51.0 %,497
221239,470,PT Graha Investama Bersama,,18.272,51.0 %,497
221240,470,PT Griya Cipta Berdikari,,471.615,97.0 %,497
221241,470,PT Griya Cipta Berdikari,"Pembangunan, jasa pengelola gedung, jasa konsultasi manajemen",1.039.429.102.014,99.0 %,497
221242,470,PT Griya Cipta Berdikari,,471.615,97.0 %,497
221243,470,PT Mandiri Gita Pertiwi,,76,98.0 %,497
221244,470,PT Mandiri Gita Pertiwi,"Pembangunan, jasa pengelola gedung, jasa konsultasi manajemen",177.566.228,99.0 %,497
221245,470,PT Mandiri Gita Pertiwi,,76,98.0 %,497
221246,470,PT Mentari Daya Selaras,"Perdagangan, Pengangkutan, Pembangunan, Perindustrian, Jasa, Percetakan, Perbengkelan, Pertanian dan Kehutanan",11.851.000.000,99.80000305 %,497
221247,470,PT Mutiara Sukses Abadi,,38.965,98.0 %,497
221248,470,PT Mutiara Sukses Abadi,,38.965,98.0 %,497
221249,470,PT Pratama Kencana  Perkasa,,247.015,98.0 %,497
221250,470,PT Pratama Kencana  Perkasa,,247.015,98.0 %,497
221251,470,PT Pratama Kencana Perkasa,"Real estat, perdagangan besar, konsultasi manajemen, aktivitas kantor pusat mencakup kegiatan pengawasan dan pengelolaan unit-unit Perusahaan",250.349.533.333,99.0 %,497
221252,470,PT Propertindo Line Semesta,"Pembangunan, jasa pengelola gedung, jasa konsultasi manajemen",118.568.600,99.0 %,497
221253,470,PT Propertindo Line Semesta,,56,97.0 %,497
221254,470,PT Propertindo Line Semesta,,56,97.0 %,497
221255,470,PT Purnama Sentosa,,80.766,98.0 %,497
221256,470,PT Purnama Sentosa,,80.766,98.0 %,497
221257,470,PT Raffles Graha Persada,"Real estat, perdagangan besar, konsultasi manajemen, aktivitas kantor pusat mencakup kegiatan pengawasan dan pengelolaan unit-unit Perusahaan",64.436.774.304,99.98999786 %,497
221258,470,PT Raffles Graha Persada,,59.596,99.0 %,497
221259,470,PT Raffles Graha Persada,,59.596,99.0 %,497
221274,471,PT Ekspres Mulia Kencana,Transportasi Darat,27.455.329,99.88569641 %,498
221275,471,PT Ekspres Mulia Perdana,Transportasi Darat,15.622.279,99.59999847 %,498
221276,471,PT Ekspres Sabana Utama,Transportasi Darat,774,99.98999786 %,498
221277,471,PT Ekspress Sarana Batu Ceper,Transportasi Darat,43.140.254,99.99669647 %,498
221278,471,PT Express Kartika Perdana,Transportasi Darat,225.374,99.90000153 %,498
221279,471,PT Express Kencana Lestari,Transportasi Darat,12.079.062,99.59999847 %,498
221280,471,PT Express Limo Nusantara,Transportasi Darat,785,99.59999847 %,498
221281,471,PT Fajar Mutiara Timur,Transportasi Darat,5.998.758,99.80000305 %,498
221282,471,PT Indo Semesta Luhur,Transportasi Darat,980.879,99.9960022 %,498
221283,471,PT Mutiara Express Perdana,Transportasi Darat,532.862,99.59999847 %,498
221284,471,PT Mutiara Kencana Sejahtera,Transportasi Darat,58.253.713,99.80000305 %,498
221285,471,PT Satria Express Perdana,Transportasi Darat,2.065.390,99.0 %,498
