Id,FkProfileId,Name,HoldingType,Amount,Percentage,IdField
452544,1788,PT Rajawali Corpora,Lebih dari 5%,21.109.650.000,85,1192
452545,1788,PT Basis Utama Prima,Lebih dari 5%,1.533.512.500,6.17,1192
452546,1788,PT Wijaya Anugerah Cemerlang,Kurang dari 5%,100.000,0.01,1192
452547,1788,Masyarakat/Lainnya,Kurang dari 5%,2.191.737.500,8.82,1192
452565,37,The Nicholas,Komisaris,1.856.750,0.55,41
452559,37,The Ning King,Lebih dari 5%,34.727.500,10.35,41
452560,37,Lintas Dirgaprama,Lebih dari 5%,31.235.930,9.31,41
452561,37,PT. Dharma Manunggal,Lebih dari 5%,98.500.000,29.35,41
452562,37,PT. Manunggal Prime Development,Lebih dari 5%,23.683.000,7.06,41
452563,37,Masyarakat,Kurang dari 5%,147.411.020,43.93,41
452564,37,Saham Treasury,Saham Treasury,0,0,41
452578,38,Joko Kus Sulistyoko,Direksi,35.250.000,1.027,42
452566,38,Abdi Andre,Lebih dari 5%,473.467.000,13.8,42
452567,38,Calorie Viva Utama,Lebih dari 5%,1.090.579.700,31.786,42
452568,38,DB Spore DCS A/C DB SG DCS AC Japet Res Pte Ltd,Lebih dari 5%,303.000.000,8.831,42
452569,38,Masyarakat,Kurang dari 5%,1.563.953.300,45.583,42
452570,38,Saham Treasury,Saham Treasury,0,0,42
452571,38,Yap Suci Kuswardani M.,Komisaris,2.000.000,0.058,42
452572,38,Jay T. Oentoro,Komisaris,86.770.000,2.529,42
452573,38,Pranata Hajadi,Komisaris,11.750.000,0.342,42
452574,38,Notariza Taher,Komisaris,0,0,42
452575,38,Justinus Supartono,Komisaris,0,0,42
452576,38,Abdi Andre,Direksi,473.467.000,13.8,42
452577,38,Hans Jurgen Kaschull,Direksi,13.300.000,0.387,42
452585,1571,Ferianto,Komisaris,0,0,1094
452579,1571,PT Arkha Tanto Prima,Lebih dari 5%,892.326.600,44.62,1094
452580,1571,PT JAF Asia Investment,Lebih dari 5%,200.000.000,10,1094
452581,1571,Publik,Kurang dari 5%,907.673.400,45.38,1094
452582,1571,Saham Treasury,Saham Treasury,0,0,1094
452583,1571,Dwi Hartanto,Direksi,1.250.000,0.06,1094
452584,1571,Wawan Setyawan,Komisaris,0,0,1094
452591,4559,Aldo Henry Artoko,Direksi,3.000.000,0.1,1247
452586,4559,PT Arkora Bakti Indonesia,Lebih dari 5%,1.391.760.000,47.52,1247
452587,4559,ACEI Singapore Holdings Private Ltd.,Lebih dari 5%,295.038.107,10.07,1247
452588,4559,PT Energia Prima Nusantara,Lebih dari 5%,777.487.893,26.55,1247
452589,4559,Masyarakat,Kurang dari 5%,464.209.000,15.85,1247
452590,4559,Saham Treasury,Saham Treasury,0,0,1247
452598,536,Saham Treasury,Saham Treasury,0,0,982
452592,536,PT Mandiri Mega Jaya,Lebih dari 5%,1.842.368.800,20.457,982
452593,536,PT ASABRI,Lebih dari 5%,873.159.483,9.695,982
452594,536,PT Gasa Perdana Ciptadaya,Lebih dari 5%,648.009.400,7.195,982
452595,536,Retail Development Group Limited,Lebih dari 5%,454.612.300,5.047,982
452596,536,KEJAKSAAN AGUNG,Lebih dari 5%,526.952.595,5.851,982
452597,536,Masyarakat,Kurang dari 5%,4.661.147.422,51.755,982
452609,39,"George Elnadus Supit, S. Sos",Direksi,0,0,43
452599,39,PT Suprakreasi Eradinamika,Lebih dari 5%,1.040.823.200,14.18,43
452600,39,Tandean Rustandy,Lebih dari 5%,2.739.979.400,37.32,43
452601,39,Masyarakat,Kurang dari 5%,3.490.396.076,47.54,43
452602,39,Saham Treasury,Saham Treasury,70.232.300,0.96,43
452603,39,"Prof. Dr. Ir. Alex S. W. Retraubun, M.Sc",Komisaris,0,0,43
452604,39,"Tandean Rustandy, MBA",Direksi,2.739.979.400,37.32,43
452605,39,"Edy Suyanto,SE",Direksi,1.250.800,0.02,43
452606,39,Dr. Marsetio,Komisaris,0,0,43
452607,39,"Edwin Pamimpin Situmorang, S.H.,  M.H.",Komisaris,1.911.300,0.03,43
452608,39,"Drs. Karsanto, M.B.A. ",Komisaris,0,0,43
452618,40,Chan Shih Mei,Direksi,0,0,44
452610,40,Lucas SH CN,Lebih dari 5%,396.173.600,88.69,44
452611,40,Masyarakat,Kurang dari 5%,6.864.750,1.54,44
452612,40,Masyarakat,Kurang dari 5%,43.635.825,9.77,44
452613,40,Saham Treasury,Saham Treasury,0,0,44
452614,40,"Henry F. Jusuf, MA",Komisaris,0,0,44
452615,40,Dahnu Teguh Adrianto,Komisaris,0,0,44
452616,40,Yeremy Vincentius,Direksi,0,0,44
452617,40,Tsun Tien Wen Lie,Direksi,0,0,44
452624,41,Pradnando A. Ronoamiseno,Komisaris,120.463.000,1.54,45
452619,41,PT Ratu Prabu,Lebih dari 5%,2.591.776.837,33.058,45
452620,41,DP Bukit Asam,Lebih dari 5%,735.000.000,9.375,45
452621,41,Masyarakat,Kurang dari 5%,4.513.223.163,57.567,45
452622,41,Saham Treasury,Saham Treasury,0,0,45
452623,41,B. Bur Maras,Direksi,22.732.600,0.29,45
452631,42,Arief Harris Tandjung,Direksi,46.646.331,0.336,876
452625,42,PT Metamorfosis Ekosistem Indonesia,Lebih dari 5%,4.129.978.125,29.806,876
452626,42,Wealth Track Technology Limited,Lebih dari 5%,1.619.309.375,11.686,876
452627,42,PT Dompet Karya Anak Bangsa,Lebih dari 5%,2.965.745.000,21.404,876
452628,42,GIC Private Limited ,Lebih dari 5%,1.257.535.118,9.076,876
452629,42,Masyarakat Umum,Kurang dari 5%,3.883.682.382,28.028,876
452630,42,Saham Treasury,Saham Treasury,0,0,876
452639,43,Reniwati Darmakusumah,Direksi,658.000,0.19,46
452632,43,PT. Srihana Utama,Lebih dari 5%,123.522.776,35.46,46
452633,43,PT. Ngrumat Bondo Utomo,Lebih dari 5%,87.302.164,25.06,46
452634,43,PT. Warisan Kasih Bunda,Lebih dari 5%,75.438.688,21.65,46
452635,43,Masyarakat,Kurang dari 5%,62.122.844,17.83,46
452636,43,Saham Treasury,Saham Treasury,0,0,46
452637,43,Zafar Dinesh Idham,Direksi,1.050.000,0.3,46
452638,43,Hastanto Sri Margi Widodo,Direksi,1.163.000,0.33,46
452652,44,Yugi Prayanto,Komisaris,0,0,47
452653,44,Ratnawati Atmodjo,Komisaris,0,0,47
452640,44,PT EQUITY DEVELOPOMENT INVESTMENT TBKE,Lebih dari 5%,140.796.900,73.3,47
452641,44,PT PRIMA TUNAS INVESTAMA,Lebih dari 5%,10.185.600,5.3,47
452642,44,PT ARTHAVEST TBK,Lebih dari 5%,11.538.000,6,47
452643,44,Masyarakat,Kurang dari 5%,29.479.500,15.4,47
452644,44,Saham Treasury,Saham Treasury,0,0,47
452645,44,Dewi Mandrawan,Direksi,0,0,47
452646,44,Purnama Hadiwidjaja,Direksi,0,0,47
452647,44,Johny Dharma Setiawan ,Direksi,0,0,47
452648,44,Victor Maria S. Sandjaja,Direksi,0,0,47
452649,44,Dharmawan Sumarta,Direksi,0,0,47
452650,44,Bustomi Usman,Komisaris,0,0,47
452651,44,Abdul Salam,Komisaris,0,0,47
452664,45,Sidharta Utama,Komisaris,0,0,48
452654,45,PT Astra International Tbk.,Lebih dari 5%,1.036.752.580,76.87,48
452655,45,Masyarakat,Kurang dari 5%,312.027.920,23.13,48
452656,45,Saham Treasury,Saham Treasury,0,0,48
452657,45,Santosa,Komisaris,0,0,48
452658,45,Arya N. Soemali,Komisaris,0,0,48
452659,45,Gunawan Geniusahardja,Komisaris,0,0,48
452660,45,Hendrix Pramana,Direksi,0,0,48
452661,45,Widi Triwibowo,Direksi,0,0,48
452662,45,Trivena Nalsalita,Direksi,0,0,48
452663,45,King Iriawan Sutanto,Direksi,0,0,48
452671,4494,Saham Treasury,Saham Treasury,0,0,1246
452665,4494,PT Asha Fortuna Corpora,Lebih dari 5%,1.500.000.000,30,1246
452666,4494,PT Mestika Arta Dirga,Lebih dari 5%,527.700.000,10.55,1246
452667,4494,PT Inti Sukses International,Lebih dari 5%,750.000.000,15,1246
452668,4494,Erlin Sutioso,Lebih dari 5%,375.000.000,7.5,1246
452669,4494,Ervin Sutioso,Lebih dari 5%,375.000.000,7.5,1246
452670,4494,Masyarakat,Kurang dari 5%,1.472.300.000,29.45,1246
452692,46,Stephen Patrick Gore,Komisaris,0,0,50
452693,46,Benjamin Herrenden Birks,Komisaris,0,0,50
452672,46,Jardine Cycle & Carriage Limited,Lebih dari 5%,20.288.255.040,50.11,50
452673,46,Masyarakat lainnya (masing-masing dibawah 5%),Kurang dari 5%,20.195.298.100,49.89,50
452674,46,Saham Treasury,Saham Treasury,0,0,50
452675,46,Djony Bunarto Tjondro,Direksi,0,0,50
452676,46,Johannes Loman,Direksi,1.740.000,0,50
452677,46,Suparno Djasmin,Direksi,2.774.300,0.01,50
452678,46,Chiew Sin Cheok,Direksi,0,0,50
452679,46,Gidion Hasan,Direksi,1.275.000,0,50
452680,46,Henry Tanoto,Direksi,549.700,0,50
452681,46,Santosa,Direksi,0,0,50
452682,46,Gita Tiffani Boer,Direksi,0,0,50
452683,46,FXL Kesuma,Direksi,0,0,50
452684,46,Hamdani Dzulkarnaen Salim,Direksi,0,0,50
452685,46,Prijono Sugiarto,Komisaris,0,0,50
452686,46,Sri Indrastuti Hadiputranto,Komisaris,0,0,50
452687,46,Apinont Suchewaboripont,Komisaris,0,0,50
452688,46,Bambang Permadi Soemantri Brodjonegoro,Komisaris,0,0,50
452689,46,Anthony John Liddell Nightingale,Komisaris,0,0,50
452690,46,Benjamin William Keswick,Komisaris,0,0,50
452691,46,John Raymond Witt,Komisaris,0,0,50
452700,47,Hasbi Ashsiddiqi,Direksi,40.000,0,51
452694,47,Dana Pensiun Perkebunan,Lebih dari 5%,1.083.519.966,77.39,51
452695,47,Pemodal Nasional,Kurang dari 5%,316.218.656,22.59,51
452696,47,Pemodal Asing,Kurang dari 5%,261.378,0.02,51
452697,47,Saham Treasury,Saham Treasury,0,0,51
452698,47,Megang Kacaribu,Direksi,184.300,0.01,51
452699,47,Hendrawan Siregar,Direksi,39.000,0,51
452708,2069,Jany Candra,Direksi,113.674.445,0.89,1228
452701,2069,PT Adi Sarana Armada Tbk,Lebih dari 5%,9.891.216.695,77.6,1228
452702,2069,Hindra Tanujaya,Kurang dari 5%,101.955.695,0.8,1228
452703,2069,Masyarakat,Kurang dari 5%,2.549.271.000,19.91,1228
452704,2069,Drs. Prodjo Sunarjanto Sekar Pantjawati,Kurang dari 5%,101.955.695,0.8,1228
452705,2069,Jany Candra,Kurang dari 5%,113.674.445,0.89,1228
452706,2069,Saham Treasury,Saham Treasury,0,0,1228
452707,2069,Drs. Prodjo Sunarjanto Sekar Pantjawati,Komisaris,101.955.695,0.8,1228
452718,48,Lianny,Direksi,0,0,52
452709,48,PT MEGA INTI SUPRA,Lebih dari 5%,11.618.500,0.13,52
452710,48,PT ASURANSI JIWA KRESNA,Lebih dari 5%,2.684.208.800,29.96,52
452711,48,Masyarakat,Kurang dari 5%,6.262.433.160,69.91,52
452712,48,Saham Treasury,Saham Treasury,0,0,52
452713,48,ML Denny Tewu,Komisaris,0,0,52
452714,48,Hendra Sudjaka,Komisaris,0,0,52
452715,48,Muhamad Idrus,Komisaris,0,0,52
452716,48,Jemmy Atmadja,Direksi,0,0,52
452717,48,Norvin Osel,Direksi,0,0,52
452723,1574,suwandi Notopradono,Direksi,0,0,1134
452719,1574,PT Andalan Sakti Inti,Lebih dari 5%,349.995.000,51.18,1134
452720,1574,masyarakat,Kurang dari 5%,333.815.725,48.82,1134
452721,1574,Hermanto,Kurang dari 5%,0,0,1134
452722,1574,Saham Treasury,Saham Treasury,0,0,1134
452732,49,Joseph Sanusi Tjong,Direksi,1.220.000,0.01,53
452724,49,PT Tangerang Fajar Industrial Estate,Lebih dari 5%,2.982.450.000,15.18,53
452725,49,PT Tangerang Fajar Industrial Estate,Lebih dari 5%,2.071.900.000,10.54,53
452726,49,PT Manunggal Prime Development,Lebih dari 5%,4.256.346.164,21.66,53
452727,49,PT Maybank Sekuritas Indonesia,Lebih dari 5%,1.576.041.700,8.02,53
452728,49,Masyarakat,Kurang dari 5%,8.632.964.724,43.94,53
452729,49,PT Argo Manunggal Land Development,Kurang dari 5%,129.709.300,0.66,53
452730,49,Saham Treasury,Saham Treasury,0,0,53
452731,49,The Nicholas,Komisaris,1.059.000,0,53
452741,50,A WINOTO DOERIAT ,Komisaris,58.322.108,19.17,54
452733,50,"WIRASTUTI PUNTARAKSMA, S.H.",Lebih dari 5%,35.445.904,11.64,54
452734,50,KOREAN REINSURANCE COMPANY,Lebih dari 5%,30.428.508,10,54
452735,50,SYAHRIL,Lebih dari 5%,95.887.621,31.51,54
452736,50,A WINOTO DOERIAT ,Lebih dari 5%,58.322.108,19.17,54
452737,50,PT RAGAM VENTURINDO ,Lebih dari 5%,32.150.035,10.57,54
452738,50,MASYARAKAT,Kurang dari 5%,52.049.664,17.11,54
452739,50,Saham Treasury,Saham Treasury,0,0,54
452740,50,SYAHRIL,Direksi,95.887.621,31.51,54
452750,51,JANY CANDRA,Direksi,18.100.469,0.51,55
452742,51,PT DAYA ADICIPTA MUSTIKA,Lebih dari 5%,651.400.000,18.26,55
452743,51,PT ADI DINAMIKA INVESTINDO,Lebih dari 5%,851.951.100,23.89,55
452744,51,DRS PRODJO SUNARJANTO SP,Lebih dari 5%,341.938.300,9.59,55
452745,51,MASYARAKAT,Kurang dari 5%,1.721.111.043,48.26,55
452746,51,Saham Treasury,Saham Treasury,0,0,55
452747,51,TJOENG SUYANTO,Direksi,3.300.000,0.09,55
452748,51,DRS. PRODJO SUNARJANTO SP.,Direksi,341.938.300,9.59,55
452749,51,ERIDA,Komisaris,108.071.500,3.03,55
452755,1575,Yoyo Sugeng Triyogo,Komisaris,24.960.000,2,1168
452751,1575,PT Trimitra Prawara,Lebih dari 5%,950.000.000,76,1168
452752,1575,Masyarakat,Kurang dari 5%,300.000.000,24,1168
452753,1575,Saham Treasury,Saham Treasury,0,0,1168
452754,1575,"HJ Indriati, SE, Msi, AK",Direksi,25.040.000,2,1168
452766,52,LIE DAVID LIMINA,Direksi,13.222.318,0.5711,56
452765,52,HARRY SURJANTO HAMBALI,Direksi,46.274.967,1.9986,56
452756,52,PT Artha Investama Jaya,Lebih dari 5%,664.387.148,28.695,56
452757,52,Handoko Anindya Tanuadji,Lebih dari 5%,237.134.023,10.241,56
452758,52,PT Sam Investama,Lebih dari 5%,120.000.287,5.183,56
452759,52,TIS Inc,Lebih dari 5%,863.645.841,37.301,56
452760,52,Masyarakat,Kurang dari 5%,324.515.706,14.015,56
452761,52,Andrian Anindya Tanuadji,Kurang dari 5%,21.545.894,0.931,56
452762,52,PT Flaminggo Mandiri,Kurang dari 5%,55.906.430,2.415,56
452763,52,Rosy Merianti Tanuadji,Kurang dari 5%,28.226.026,1.219,56
452764,52,Saham Treasury,Saham Treasury,0,0,56
452774,54,PT ASTRA INTERNATIONAL Tbk,Lebih dari 5%,3.855.786.337,80,58
452775,54,MASYARAKAT,Kurang dari 5%,963.946.663,20,58
452776,54,Saham Treasury,Saham Treasury,0,0,58
452777,54,Chiew Sin Cheok,Komisaris,0,0,58
452778,54,Gunawan Geniusahardja,Komisaris,0,0,58
452779,54,Agus Tjahajana Wirakusumah,Komisaris,0,0,58
452780,54,Bambang Trisulo,Komisaris,0,0,58
452781,54,Hamdani Dzulkarnaen Salim,Direksi,0,0,58
452782,54,Heru Harsana,Direksi,0,0,58
452783,54,Lay Agus,Direksi,0,0,58
452784,54,Kusharijono,Direksi,0,0,58
452785,54,Bambang Widjanarko E. S.,Komisaris,0,0,58
452786,54,Yusak Kristian Solaeman,Direksi,0,0,58
452787,54,Agus Baskoro,Direksi,0,0,58
452788,54,Wanny Wijaya,Direksi,0,0,58
452789,54,Gidion Hasan,Komisaris,0,0,58
452790,54,Johannes Loman,Komisaris,0,0,58
452791,54,Sudirman Maman Rusdi,Komisaris,0,0,58
452799,1796,Angelica Tanisia Jozar,Direksi,169.300,0,1220
452792,1796,PT Tancorp Surya Sentosa,Lebih dari 5%,22.674.971.000,36.6,1220
452793,1796,PT Wahana Lancar Rejeki,Lebih dari 5%,20.129.652.900,32.49,1220
452794,1796,Archipelago Investment Private Limited,Lebih dari 5%,3.902.748.900,6.3,1220
452795,1796,Masyarakat,Kurang dari 5%,15.246.182.800,24.61,1220
452796,1796,Saham Treasury,Saham Treasury,0,0,1220
452797,1796,Robert Christian Tanoko,Direksi,1.421.893.800,2.3,1220
452798,1796,Kurnia Hadi Sinanto,Direksi,556.600,0,1220
452808,737,Kemal Alamsyah,Komisaris,0,0,1317
452800,737,PT Rajati Alia Kapital,Lebih dari 5%,2.684.750.000,78.16,1317
452801,737,DB AG SG SES CLT A/C FOR SGMC VCC-864134 302,Lebih dari 5%,478.738.500,13.94,1317
452802,737,Masyarakat,Kurang dari 5%,271.511.500,7.9,1317
452803,737,Saham Treasury,Saham Treasury,0,0,1317
452804,737,Yunika Rima,Direksi,250.000,0.01,1317
452805,737,Shaanee P Harjani,Direksi,0,0,1317
452806,737,William Cahyadi Liauw,Direksi,0,0,1317
452807,737,Soundararajan Venkatachari,Komisaris,0,0,1317
452817,4584,Andrey Fifo,Direksi,0,0,1252
452809,4584,PT Exa Nusa Persada,Lebih dari 5%,3.460.240.000,59.25,1252
452810,4584,PT Primitias Ikota Jaya,Lebih dari 5%,1.153.440.000,19.75,1252
452811,4584,Anny Suhalim,Kurang dari 5%,120.000.000,2.05,1252
452812,4584,PT Cicecu Sukses Digital,Kurang dari 5%,53.200.000,0.91,1252
452813,4584,PT Mabito Karya,Kurang dari 5%,8.000.000,0.14,1252
452814,4584,PT Jatim Pratama,Kurang dari 5%,5.120.000,0.09,1252
452815,4584,Saham Treasury,Saham Treasury,0,0,1252
452816,4584,Michael Sugiarto,Direksi,0,0,1252
452824,1576,Ricky Sastra Hidayat,Direksi,0,0,1131
452818,1576,"Anugrah Cakrawala Dunia, PT",Lebih dari 5%,594.720.000,69.69,1131
452819,1576,Masyarakat,Kurang dari 5%,258.703.236,30.31,1131
452820,1576,Saham Treasury,Saham Treasury,0,0,1131
452821,1576,Roy Octavian,Komisaris,0,0,1131
452822,1576,George Samuel,Komisaris,0,0,1131
452823,1576,Indra Jaya David Pardosi,Direksi,0,0,1131
452836,55,Reinard Y. Seno Setiaji,Direksi,0,0,59
452825,55,MNC Kapital Indonesia Tbk,Lebih dari 5%,17.680.944.707,52.37,59
452826,55,Winfly LTD,Lebih dari 5%,4.708.704.800,13.95,59
452827,55,Publik,Kurang dari 5%,11.369.441.444,33.68,59
452828,55,Saham Treasury,Saham Treasury,0,0,59
452829,55,Ponky Nayarana Pudijanto,Komisaris,0,0,59
452830,55,Peter Fajar,Komisaris,2.413.100,0.01,59
452831,55,Mahdan,Komisaris,0,0,59
452832,55,Frederikus P. Weoseke,Komisaris,0,0,59
452833,55,Rita Montagna Siahaan,Direksi,0,0,59
452834,55,Denny Setiawan Hanubrata,Direksi,0,0,59
452835,55,Hermawan,Direksi,0,0,59
452846,56,Kurniawan Halim,Direksi,0,0,60
452837,56,PT Capital Global Investama,Lebih dari 5%,14.904.480.000,74.7,60
452838,56,Masyarakat,Kurang dari 5%,5.048.544.885,25.3,60
452839,56,Saham Treasury,Saham Treasury,0,0,60
452840,56,Danny Nugroho,Komisaris,0,0,60
452841,56,Peter Kurniawan,Komisaris,0,0,60
452842,56,Wahyu Dwi Aji,Direksi,0,0,60
452843,56,Yenny Hoo,Direksi,0,0,60
452844,56,Lim Migi Trisnadi E.,Direksi,0,0,60
452845,56,Harri Setia Budhi,Direksi,0,0,60
452856,57,Bastianus Fritz Josef Lumanauw,Komisaris,,,62
452857,57,Handaja Susanto,Direksi,296.096.,16.45,62
452858,57,Entario Widjaja Susanto,Direksi,296.016.,16.45,62
452859,57,Pandji Surya S,Direksi,296.400.,16.47,62
452860,57,Soediarto Soerjoprahono,Komisaris,146.000.,8.11,62
452861,57,Ibnu Susanto,Komisaris,296.016.,16.45,62
452847,57,Soediarto Soerjoprahono,Lebih dari 5%,146.000.,8.11,62
452848,57,Ibnu Susanto,Lebih dari 5%,296.016.,16.45,62
452849,57,Handaja Susanto,Lebih dari 5%,296.016.,16.45,62
452850,57,Pandji Surya Soerjoprahono,Lebih dari 5%,296.400.,16.47,62
452851,57,Entario Widjaja Susanto,Lebih dari 5%,296.016.,16.45,62
452852,57,Laksmono Tirto Kusumo,Kurang dari 5%,43.792.,2.43,62
452853,57,Anton Sebastian,Kurang dari 5%,25.760.,1.43,62
452854,57,Masyarakat,Kurang dari 5%,400.000.,22.21,62
452855,57,Saham Treasury,Saham Treasury,,,62
452866,58,Robby Hermanto,Direksi,50.000,0.001,63
452862,58,PT Kharisma Cipta Towerindo     ,Lebih dari 5%,2.348.950.000,59.7,63
452863,58,Robby Hermanto,Kurang dari 5%,50.000,0.001,63
452864,58,Masyarakat,Kurang dari 5%,1.585.592.500,40.299,63
452865,58,Saham Treasury,Saham Treasury,0,0,63
452872,1585,-,Komisaris,0,0,1175
452867,1585,PT ALADIN GLOBAL VENTURES,Lebih dari 5%,7.865.630.746,53.67,1175
452868,1585,PT BNC TECHNOLOGIES VENTURES,Lebih dari 5%,850.000.000,5.8,1175
452869,1585,MASYARAKAT,Kurang dari 5%,5.939.997.571,40.53,1175
452870,1585,Saham Treasury,Saham Treasury,0,0,1175
452871,1585,-,Direksi,0,0,1175
452879,59,0,Komisaris,0,0,64
452873,59,PT Papua Timber Jaya ,Lebih dari 5%,120.000.000,18.13,64
452874,59,PT Adicipta Griya Sejati,Lebih dari 5%,224.620.000,33.94,64
452875,59,PT Gunung Sinar Berlian,Lebih dari 5%,76.229.900,11.52,64
452876,59,PT Inti Fikasa Sekuritas,Lebih dari 5%,65.266.300,9.86,64
452877,59,Masyarakat,Kurang dari 5%,175.668.320,26.54,64
452878,59,Saham Treasury,Saham Treasury,0,0,64
452885,1586,Umar Setiabudi,Direksi,0,0,1099
452880,1586,PT. GRHA AGUNG PROPERTINDO,Lebih dari 5%,2.250.675.350,40.25,1099
452881,1586,PT. NUGRAHA PRIMA GRIYATAMA,Lebih dari 5%,1.663.542.650,29.75,1099
452882,1586,MASYARAKAT,Kurang dari 5%,1.667.522.386,29.48,1099
452883,1586,MASYARAKAT,Kurang dari 5%,29.302.737,0.52,1099
452884,1586,Saham Treasury,Saham Treasury,0,0,1099
452896,60,Ian Ducan Mcnab Cowe,Direksi,0,0,65
452886,60,BAFIN (NEDERLAND) B.V.,Lebih dari 5%,1.066.187.400,82.01,65
452887,60,Masyarakat,Kurang dari 5%,233.812.600,17.99,65
452888,60,Saham Treasury,Saham Treasury,0,0,65
452889,60,Rajeev Gopalakrishnan,Komisaris,0,0,65
452890,60,Shaibal Sinha,Komisaris,0,0,65
452891,60,Agus Nurudin,Komisaris,0,0,65
452892,60,Ajay Ramachandran,Direksi,0,0,65
452893,60,Susan,Direksi,0,0,65
452894,60,Yosie Ampang Kuranji,Direksi,0,0,65
452895,60,Hatta Tutuko,Direksi,0,0,65
452901,2099,Simon Hendiawan,Direksi,2.900.,0.06,1230
452897,2099,NA Fasteners Pte. Ltd.,Lebih dari 5%,2.600.000.,54.17,1230
452898,2099,PT FAS Bersama Investama,Lebih dari 5%,749.900.,15.62,1230
452899,2099,Masyarakat,Kurang dari 5%,1.450.166.171,30.21,1230
452900,2099,Saham Treasury,Saham Treasury,,,1230
452915,61,Thio Gwan Po Micky,Komisaris,0,0,67
452902,61,STANDARD CHARTERED BANK SG  S/A VP BANK A/C VP BANK (SINGAPORE) LTD (ID005464400004),Lebih dari 5%,0,0,67
452903,61,"UNION BANCAIRE PRIVEE, UBP SA SINGAPORE BRANCH",Lebih dari 5%,0,0,67
452904,61,BANK JULIUS BAER AND CO LTD SINGAPORE,Lebih dari 5%,27.755.615,7.86,67
452905,61,BANK OF SINGAPORE LIMITED-2048834001,Lebih dari 5%,24.781.700,7.02,67
452906,61,PT ASURANSI BINA DANA ARTA Tbk,Lebih dari 5%,36.112.485,10.22,67
452907,61,"GRAHA SENTOSA PERSADA,PT",Lebih dari 5%,99.170.686,28.08,67
452908,61,P.Saham di bawah 5%,Kurang dari 5%,165.400.294,46.82,67
452909,61,Saham Treasury,Saham Treasury,0,0,67
452910,61,Pranowo Gumulia,Komisaris,0,0,67
452911,61,Bostomi Suharman,Komisaris,0,0,67
452912,61,Agustinus Kasjaya Pake Seko,Direksi,0,0,67
452913,61,Hardy Karuniawan,Direksi,0,0,67
452914,61,Kusuwandi Tamin,Direksi,0,0,67
452916,62,PT Dwimuria Investama Andalan,Lebih dari 5%,67.729.950.,54.94,68
452917,62,Robert Budi Hartono,Lebih dari 5%,28.135.,0.02,68
452918,62,Bambang Hartono,Lebih dari 5%,27.025.,0.02,68
452919,62,Pihak Afiliasi Pengendali,Lebih dari 5%,3.026.977.5,2.46,68
452920,62,Masyarakat (Non-Warkat),Kurang dari 5%,52.451.718.62,42.55,68
452921,62,Masyarakat (Warkat),Kurang dari 5%,11.243.88,0.01,68
452922,62,Saham Treasury,Saham Treasury,,,68
452923,62,Jahja Setiaatmadja,Direksi,40.818.853,0.03,68
452924,62,Armand Wahyudi Hartono,Direksi,4.256.065,,68
452925,62,Tan Ho Hien/Subur disebut juga Subur Tan,Direksi,13.351.057,0.01,68
452926,62,Rudy Susanto,Direksi,2.518.448,,68
452927,62,Lianawaty Suwono,Direksi,2.021.88,,68
452928,62,Santoso,Direksi,2.422.053,,68
452929,62,Djohan Emir Setijoso,Komisaris,106.610.7,0.09,68
452930,62,Tonny Kusnadi,Komisaris,7.087.982,0.01,68
