Id,FkProfileId,Name,Role,Independent,IdField
109541,280,Harry Sanusi,PRESIDEN KOMISARIS,Tidak,824
109542,280,Wibowo,KOMISARIS,Tidak,824
109544,571,Viperi Limiardi,KOMISARIS UTAMA,Tidak,993
109545,571,Nathaniel Kwai,KOMISARIS,Ya,993
109546,571,Reginald Trisna,KOMISARIS,Tidak,993
109547,1668,Alwie Handoyo,KOMISARIS UTAMA,Ya,1083
109548,1668,Dewi Prasetyaningsih,KOMISARIS,Tidak,1083
109549,682,Budyanto Totong,KOMISARIS UTAMA,Tidak,1262
109550,682,Tjia Tjhin Hwa,KOMISARIS,Tidak,1262
109551,682,Ignatius Arrie Setiawan,KOMISARIS,Ya,1262
109552,281,Hendro Martowardojo,KOMISARIS UTAMA,Tidak,295
109553,281,GE Luiyanto Yamin,KOMISARIS,Ya,295
109554,281,Suparno Adijanto,KOMISARIS,Tidak,295
109555,281,Wayne (Won Chil) Yu,KOMISARIS,Tidak,295
109556,281,Eddy,KOMISARIS,Ya,295
109558,747,Nickolas Tjan Sakti Efendie,KOMISARIS,Tidak,1327
109557,747,Frederick Rompas,KOMISARIS UTAMA,Ya,1327
109561,282,Ronny Hadiana,KOMISARIS,Tidak,296
109559,282,Bernadette Ruth Irawati Setaidy 	,PRESIDEN KOMISARIS,Tidak,296
109560,282,Santoso Oen,KOMISARIS,Tidak,296
109564,282,Rhenald Kasali,KOMISARIS,Ya,296
109562,282,Budi Dharma Wreksoatmodjo,KOMISARIS,Tidak,296
109563,282,Lilis Halim,KOMISARIS,Ya,296
109565,686,Suhartatik,KOMISARIS UTAMA,Tidak,1266
109566,686,Puguh Rahardian,KOMISARIS,Ya,1266
109567,1669,Tjiang Lien Ang,KOMISARIS UTAMA,Tidak,1159
109568,1669,Sugeng Suwignjo,KOMISARIS,Ya,1159
109577,572,"Sun, Heliang",KOMISARIS,Tidak,981
109569,572,Toddy Mizaabianto Sugoto,KOMISARIS UTAMA,Tidak,981
109570,572,Arif Rachmat,KOMISARIS,Tidak,981
109571,572,Sandana Dass,KOMISARIS,Tidak,981
109572,572,"Prof. Dr. Ir. Hermanto Siregar, M.EC",KOMISARIS,Ya,981
109573,572,Antonius Joenoes Supit,KOMISARIS,Ya,981
109574,572,Donny Firmansyah Tomasoa,KOMISARIS,Ya,981
109575,572,"Zhang, Daqiang",KOMISARIS,Tidak,981
109576,572,"Tong, Shufeng",KOMISARIS,Tidak,981
109581,283,Yohanes William Soputro,KOMISARIS,Tidak,297
109578,283,Yudi Budiman,KOMISARIS UTAMA,Tidak,297
109579,283,Jeffrey Mulyono,KOMISARIS,Ya,297
109580,283,Christina,KOMISARIS,Ya,297
109584,284,Noppadol Gaewthabthim,KOMISARIS,Ya,298
109582,284,Paramate Nisagornsen,KOMISARIS UTAMA,Tidak,298
109583,284,Vorapong Panavasu,KOMISARIS,Tidak,298
109585,285,LUKMAN KOLIM,KOMISARIS UTAMA,Tidak,299
109586,285,L. ROSWITA,KOMISARIS,Tidak,299
109587,285,TJHIN SUSANTO,KOMISARIS,Ya,299
109588,286,Bambang Hermiyanto Priyadi,KOMISARIS UTAMA,Ya,300
109589,286,Hirotaka Kaneda,KOMISARIS,Tidak,300
109590,286,Ivo Wongkaren,KOMISARIS,Tidak,300
109593,1670,Aria Eddy Kertocahyono,KOMISARIS,Ya,1092
109591,1670,David Desanan Anan Winowood,KOMISARIS UTAMA,Tidak,1092
109592,1670,Yarsof AK,KOMISARIS,Tidak,1092
109596,573,Wuspo Lukito,KOMISARIS,Tidak,1024
109594,573,Eddy Kurniawan Logam,KOMISARIS UTAMA,Tidak,1024
109595,573,Airvin Widyatama Hardani,KOMISARIS,Ya,1024
109598,574,Hendry Ligiono,KOMISARIS,Tidak,1047
109599,574,Vacant,KOMISARIS,Ya,1047
109597,574,Jeanny Ariestina Halim,KOMISARIS UTAMA,Tidak,1047
109602,287,Susaningtyas Nefo Handayani Kertopati,KOMISARIS,Ya,301
109603,287,Stien Maria Schouten,KOMISARIS,Ya,301
109600,287,Hary Tanoesoedibjo,KOMISARIS UTAMA,Tidak,301
109601,287,Liliana Tanaja,KOMISARIS,Tidak,301
109606,288,FARDHI TAQIN,KOMISARIS,Ya,302
109604,288,HADI SUTARDJA,KOMISARIS UTAMA,Tidak,302
109605,288,RIEZA JUSUF ZIMAH,KOMISARIS,Tidak,302
109610,289,Isfan Fajar Satryo,KOMISARIS,Ya,303
109611,289,David Pajung,KOMISARIS,Ya,303
109612,289,Tjuk Agus Minahasa,KOMISARIS,Ya,303
109607,289,Suhanto,KOMISARIS UTAMA,Tidak,303
109608,289,I Gusti Putu Suryawirawan,KOMISARIS,Tidak,303
109609,289,Yudha Mediawan,KOMISARIS,Tidak,303
109614,290,Dewi Kartini Laya,KOMISARIS,Tidak,304
109615,290,Michael Steven,KOMISARIS,Tidak,304
109613,290,Surya Susilo,KOMISARIS UTAMA,Ya,304
109616,4993,Pramana Budihardjo,KOMISARIS UTAMA,Tidak,1253
109617,4993,Budi Herlambang,KOMISARIS,Ya,1253
109618,673,Dannie Tjiandra,KOMISARIS UTAMA,Tidak,1210
109620,673,Bambang Hendrajatin,KOMISARIS,Ya,1210
109619,673,Janto Setiono,KOMISARIS,Tidak,1210
109623,1786,Andrew Laksono,KOMISARIS,Ya,1190
109621,1786,Juliana Tjitra,KOMISARIS UTAMA,Tidak,1190
109622,1786,Sri Redjeki Soetrisno,KOMISARIS,Tidak,1190
109624,717,Eric Christian Samalo,KOMISARIS UTAMA,Tidak,1297
109625,717,Dimas Teguh Mulyanto,KOMISARIS,Tidak,1297
109626,717,Immanuel Yulius S Soeiono,KOMISARIS,Ya,1297
109630,575,Tan Ping,KOMISARIS UTAMA,Tidak,1039
109631,575,Bintan Regen Saragih,KOMISARIS,Ya,1039
109633,292,Ferry Hadi Saputra,KOMISARIS,Ya,306
109632,292,Bobby Alianto,PRESIDEN KOMISARIS,Tidak,306
109634,293,Drs. Aryanto Sutadi Msc,KOMISARIS UTAMA,Ya,307
109635,293,Ir. Lukman Bustommy,KOMISARIS,Tidak,307
109636,293,Dr. Bisler Simbolon Sip. MM,KOMISARIS,Tidak,307
109637,293,Ir. Kuntransmiadi Inugroho MM,KOMISARIS,Ya,307
109638,576,Lim Chin Kim,KOMISARIS UTAMA,Tidak,1007
109639,576,Kenny Lim,KOMISARIS,Tidak,1007
109640,576,Sungkana,KOMISARIS,Ya,1007
109641,294,Pang Yoke Min,PRESIDEN KOMISARIS,Tidak,308
109642,294,Merna Logam,KOMISARIS,Tidak,308
109643,294,Estherina A. Djaja,KOMISARIS,Ya,308
109644,645,Alwi Rubidium Sjaaf,KOMISARIS UTAMA,Tidak,1183
109645,645,Purnamawati Gumulya,KOMISARIS,Tidak,1183
109646,645,John Lukas Prawiromaruto,KOMISARIS,Ya,1183
109649,1671,Hideaki Nomura ,KOMISARIS,Tidak,1093
109647,1671,Indra Widjaja,PRESIDEN KOMISARIS,Tidak,1093
109648,1671,Toshinari Tokoi,KOMISARIS,Tidak,1093
109652,1671,Nazly Parlindungan Siregar,KOMISARIS,Ya,1093
109650,1671,Sidharta Akmam,KOMISARIS,Ya,1093
109651,1671,Ardhayadi Mitroatmodjo,KOMISARIS,Ya,1093
109657,295,Alexander S Rusli,KOMISARIS,Ya,309
109653,295,Shridhir Sariputta Hansa Wijayasuriya,PRESIDEN KOMISARIS,Tidak,309
109654,295,Thomas Hundt,KOMISARIS,Tidak,309
109655,295,Dian Siswarini,KOMISARIS,Tidak,309
109656,295,Jonathan Limbong Parapak,KOMISARIS,Ya,309
109660,296,Kalistus DD Making SE Ak CPAI,KOMISARIS,Ya,310
109658,296,Cheng Yong Kwang,KOMISARIS UTAMA,Tidak,310
109659,296,Lee Whay Keong,KOMISARIS,Tidak,310
109661,297,Dewi Tio,KOMISARIS UTAMA,Ya,311
109662,297,HE Ratna Permanasari,KOMISARIS,Ya,311
109663,298,Hendro Budianto,KOMISARIS UTAMA,Tidak,312
109664,298,Bing Hartono Poernomosidi,KOMISARIS,Ya,312
109667,299,"Jeanne Aratwenan A.R., SE., Ak., CPA",KOMISARIS,Ya,313
109665,299,Jusup Sutrisno,KOMISARIS UTAMA,Tidak,313
109666,299,Yulianto,KOMISARIS,Tidak,313
109675,300,Didik Junaedi Rachbini,PRESIDEN KOMISARIS,Ya,315
109676,300,Hadi Cahyadi,KOMISARIS,Ya,315
109677,300,Anand Kumar,KOMISARIS,Tidak,315
109678,300,George Raymond Zage III,KOMISARIS,Tidak,315
109681,301,Jamilah Mawira Sungkar,KOMISARIS,Ya,316
109679,301,Ali Chendra,KOMISARIS,Tidak,316
109680,301,Frans Lamury,KOMISARIS,Ya,316
109684,301,Hyancitus Henri Djantoko * (belum efektif),KOMISARIS,Ya,316
109682,301,Kim Dongwook * (belum efektif),PRESIDEN KOMISARIS,Tidak,316
109683,301,Lee Jaehyun * (belum efektif),KOMISARIS,Tidak,316
109685,302,Eddy Harsono Handoko,PRESIDEN KOMISARIS,Tidak,317
109686,302,Dicky Setiadi Moechtar,KOMISARIS,Ya,317
109687,302,Yerry Goei,KOMISARIS,Tidak,317
109690,303,Kin Chan ,KOMISARIS,Tidak,318
109688,303,John A. Prasetio ,PRESIDEN KOMISARIS,Ya,318
109689,303,Anangga W. Roosdiono,KOMISARIS,Ya,318
109693,303,DR. Kartini Sjahrir,KOMISARIS,Ya,318
109691,303,George Raymond Zage III,KOMISARIS,Tidak,318
109692,303,Anand Kumar,KOMISARIS,Tidak,318
109696,304,Dicky Setiadi Moechtar,KOMISARIS,Ya,319
109694,304,Fendi Santoso,PRESIDEN KOMISARIS,Tidak,319
109695,304,Chrysologus R.N. Sinulingga,KOMISARIS,Tidak,319
109702,305,David Fernando Audy,KOMISARIS,Ya,320
109697,305,Monish Manohar Mansukhani,PRESIDEN KOMISARIS,Tidak,320
109698,305,Roy Nicholas Mandey,WAKIL PRESIDEN KOMISARIS,Ya,320
109699,305,Andy Adhiwana,KOMISARIS,Tidak,320
109700,305,Adrian Suherman,KOMISARIS,Tidak,320
109701,305,Bianca Cheo Hui Hsin,KOMISARIS,Ya,320
109703,306,Agus Arismunandar,PRESIDEN KOMISARIS,Tidak,321
109704,306,Ganesh Chander Grover,KOMISARIS,Ya,321
109707,307,Trihayu Mitra K Soerbakti,KOMISARIS,Tidak,322
109705,307,K Kariany Sembiring,PRESIDEN KOMISARIS,Tidak,322
109706,307,Samsudin,KOMISARIS,Ya,322
109710,307,Jason Binar Arenda Silalahi,KOMISARIS,Tidak,322
109708,307,Santo Budiono,KOMISARIS,Ya,322
109709,307,Sariyo,KOMISARIS,Tidak,322
109714,308,Edy Sugito,KOMISARIS,Ya,323
109715,308,Agus Rajani Panjaitan,KOMISARIS,Ya,323
109711,308,Moleonoto (Paulus Moleonoto),PRESIDEN KOMISARIS,Tidak,323
109712,308,Axton Salim,KOMISARIS,Tidak,323
109713,308,Hendra Widjaja,KOMISARIS,Tidak,323
109721,309,Widiyanto Poesoko,KOMISARIS,Ya,324
109716,309,Isien Fudianto,PRESIDEN KOMISARIS,Tidak,324
109717,309,Pranata Hajadi,WAKIL PRESIDEN KOMISARIS,Tidak,324
109718,309,"Ir.Diah Maulida, MA",KOMISARIS,Ya,324
109719,309,Ir.Rifana Erni,KOMISARIS,Ya,324
109720,309,"Ir. Benny Wachjudi, MBA",KOMISARIS,Ya,324
109722,633,Teddy Pohan,KOMISARIS UTAMA,Tidak,1061
109723,633,Edwin Pamimpin Situmorang SH MH,KOMISARIS,Ya,1061
109724,646,Sri Wulandari,KOMISARIS,Ya,1187
109725,646,BillySabarto,KOMISARIS UTAMA,Tidak,1187
109726,577,Joko Margono,KOMISARIS UTAMA,Tidak,987
109727,577,Indradjati,KOMISARIS,Ya,987
109733,310,Petrus Tjandra,KOMISARIS,Tidak,325
109728,310,"IrjenPol Purnawirawan Burhanuddin Andi, S.H., M.H.",KOMISARIS UTAMA,Tidak,325
109729,310,"IrjenPol Agung Sabar Santoso, S.H., M.H.",KOMISARIS,Tidak,325
109730,310,"Laili Qadrina, S.Psi",KOMISARIS,Tidak,325
109731,310,Afrizal ,KOMISARIS,Tidak,325
109732,310,Mia Vinita,KOMISARIS,Ya,325
109734,311,LAU CHIA NGUANG,PRESIDEN KOMISARIS,Tidak,326
109735,311,TAN LAI KAI,KOMISARIS,Tidak,326
109736,311,YONGKIE HANDAYA,KOMISARIS,Ya,326
109737,311,BRIAN MICHAEL O CONNOR,KOMISARIS,Ya,326
109738,311,KOH BOCK SWI (RAYMOND KOH),KOMISARIS,Ya,326
109739,312,Surya Atmadinata,KOMISARIS UTAMA,Tidak,327
109740,312,Muhammad Zakki,KOMISARIS,Ya,327
109741,578,Virendra Prakash Sharma,KOMISARIS UTAMA,Tidak,1028
109742,578,Susiana Latif,WAKIL KOMISARIS UTAMA,Tidak,1028
109743,578,Hendry Hasiholan Batubara,KOMISARIS,Ya,1028
109744,579,Handaka Santosa,KOMISARIS UTAMA,Tidak,984
109745,579,Sandeep Achyut Naik,KOMISARIS,Ya,984
109746,579,Virendra Prakash Sharma,KOMISARIS,Tidak,984
109747,579,Alok Chandra Misra ,KOMISARIS,Ya,984
109748,579,Susiana Latif,KOMISARIS,Tidak,984
109749,314,Sri Indrastuti Hadiputranto,PRESIDEN KOMISARIS,Ya,329
109750,314,G.B.P.H. H. Prabukusumo,WAKIL PRESIDEN KOMISARIS,Ya,329
109751,314,Johanes Ridwan,KOMISARIS,Tidak,329
109753,315,R. Harry Zulnardy,KOMISARIS,Tidak,927
109752,315,Rudy Setia Laksmana,KOMISARIS UTAMA,Tidak,927
109755,580,DOMPAK PASARIBU,KOMISARIS,Ya,989
109754,580,CHIN KIEN PING,PRESIDEN KOMISARIS,Tidak,989
109758,316,Andy Kelana,KOMISARIS,Ya,330
109756,316,Suhui Tan,KOMISARIS UTAMA,Tidak,330
109757,316,Eric Paskoff,KOMISARIS,Tidak,330
109759,316,Bonie Guido,KOMISARIS,Ya,330
109760,316,Budi Yoseph Siregar,KOMISARIS,Ya,330
109763,1790,Nancy Herawati,KOMISARIS,Ya,1194
109761,1790,Hendrik Tanojo,KOMISARIS UTAMA,Tidak,1194
109762,1790,Juwita Ekawati Winoto,KOMISARIS,Tidak,1194
109764,1790,Tommy Mukdani,KOMISARIS,Ya,1194
109766,746,Candra Gunawan,KOMISARIS,Tidak,1326
109765,746,Ir. Wong Budi Setiawan,KOMISARIS UTAMA,Tidak,1326
109767,746,Drs. Latip Wiyono Ak,KOMISARIS,Ya,1326
109770,317,Kumhal Djamil,KOMISARIS,Ya,331
109768,317,"Dato' Sri, Prof. DR. Tahir, MBA",KOMISARIS UTAMA,Tidak,331
109769,317,Hendra,KOMISARIS,Tidak,331
109774,318,ABDULLAH FAWZY SIDDIK,KOMISARIS,Ya,333
109775,318,DRS DODDY SUMANTYAWAN HADIDOJO SOEDARYO,KOMISARIS UTAMA,Tidak,333
109776,739,Winato Kartono,PRESIDEN KOMISARIS,Tidak,1319
109777,739,Michael W.P. Soeryadjaya,KOMISARIS,Tidak,1319
109778,739,Hasan Fawzi,KOMISARIS,Ya,1319
109780,319,Kristine Sheilla Avinta Putri,KOMISARIS,Ya,334
109781,319,Andre,KOMISARIS,Tidak,334
109779,319,Wisma Bharuna,KOMISARIS UTAMA,Tidak,334
109784,320,Tjan Hong Tjhiang,KOMISARIS,Ya,335
109782,320,Martha Tilaar,KOMISARIS UTAMA,Tidak,335
109783,320,Ratna Handana,KOMISARIS,Tidak,335
109785,581,Himawan Leenardo,KOMISARIS UTAMA,Ya,997
109786,581,Ipung Kurnia,KOMISARIS,Tidak,997
109787,581,Diaz Hendropriyono,KOMISARIS,Tidak,997
109788,666,Eddy Sugianto,KOMISARIS UTAMA,Tidak,1203
109789,666,Diah Asriningpuri Sugianto,KOMISARIS,Tidak,1203
109790,666,Sendang Pangganjar,KOMISARIS,Ya,1203
109793,321,Mohamad Hasan,KOMISARIS,Ya,336
109791,321,Sun Jianzheng,KOMISARIS UTAMA,Tidak,336
109792,321,Qi Jiangong,KOMISARIS,Tidak,336
109794,321,Yudo Sutanto Nyoo,KOMISARIS,Ya,336
109797,322,Robertus Bismarka Kurniawan,KOMISARIS,Tidak,337
109795,322,Anindya Novyan Bakrie,KOMISARIS UTAMA,Tidak,337
109796,322,Ilham A. Habibie,KOMISARIS,Ya,337
109798,323,Yoke Candra,KOMISARIS,Tidak,338
109799,323,Tang Honghui,KOMISARIS,Tidak,338
109800,323,Edwin Soeryadjaya,PRESIDEN KOMISARIS,Tidak,338
109801,323,Budi Bowoleksono,KOMISARIS,Ya,338
109802,323,Muhamad Munir,KOMISARIS,Ya,338
109806,582,Sjaiful Arifin,KOMISARIS,Ya,991
109807,582,Wahyudin,KOMISARIS,Ya,991
109803,582,Agam Nugraha Subagdja,KOMISARIS UTAMA,Tidak,991
109804,582,Irawan Hernadi Sadikin,KOMISARIS,Tidak,991
109805,582,Fenza Sofyan,KOMISARIS,Tidak,991
109808,324,Luntungan Honoris,KOMISARIS UTAMA,Tidak,339
109809,324,Iwan Suryawijaya,KOMISARIS,Ya,339
109810,324,Edwyn Lim,KOMISARIS,Tidak,339
109811,324,Nita Natawijaya,KOMISARIS,Ya,339
109812,324,Dwi Priyatno,KOMISARIS,Tidak,339
109813,325,Martino,KOMISARIS,Tidak,340
109814,325,IGN Alit Himawan,KOMISARIS,Ya,340
109817,326,Marsillam Simandjuntak,KOMISARIS,Ya,341
109815,326,Yani Yuhani Panigoro,KOMISARIS UTAMA,Tidak,341
109816,326,Yaser Raimi A. Panigoro,KOMISARIS,Tidak,341
109820,675,Tato Suprapto Basir,KOMISARIS,Ya,1255
109818,675,Jemmy Kurniawan,KOMISARIS UTAMA,Tidak,1255
109819,675,Franciscus Rijadi,KOMISARIS,Tidak,1255
109821,327,Chairul Tanjung,KOMISARIS UTAMA,Tidak,342
109822,327,Yungky Setiawan,WAKIL KOMISARIS UTAMA,Tidak,342
109823,327,Achjadi Ranuwisastra,KOMISARIS,Ya,342
109824,327,Lambock V Nahattands,KOMISARIS,Ya,342
109825,327,Hizbullah,KOMISARIS,Ya,342
109826,738,Dr. Ir. Agus Mulyanto,KOMISARIS UTAMA,Tidak,1318
109827,738,"Cendy Hadiputranto, MBA",KOMISARIS,Ya,1318
109828,328,Parulian Simanjuntak,KOMISARIS,Ya,343
109829,328,Tang Mei Lin,PRESIDEN KOMISARIS,Tidak,343
109830,328,Parulian Simanjuntak,KOMISARIS,Ya,343
109831,328,Tang Mei Lin,PRESIDEN KOMISARIS,Tidak,343
109833,329,drigo Emmanuel Franco ,KOMISARIS,Tidak,344
109834,329,Johny Josephus Lumintang ,KOMISARIS,Ya,344
109835,329,Farid Harianto,KOMISARIS,Ya,344
109832,329,Manuel Velez Pangilinan,KOMISARIS UTAMA,Tidak,344
109836,330,Alex Hendrawan,KOMISARIS UTAMA,Tidak,345
109837,330,Drs. Deddy Heruwanto,KOMISARIS,Ya,345
109838,331,Gregory Mark Lever,PRESIDEN KOMISARIS,Tidak,346
109839,331,Richard Gordon Johnstone,KOMISARIS,Tidak,346
109840,331,Patricia Marina Sugondo,KOMISARIS,Ya,346
109843,1794,Lely Iskandar,KOMISARIS,Ya,1189
109841,1794,Kevin Rahardja,KOMISARIS UTAMA,Tidak,1189
109842,1794,Sri Rahayu,KOMISARIS,Tidak,1189
109844,332,Marcia Maria Tri Martini,KOMISARIS UTAMA,Tidak,347
109845,332,MICHELLE ELISA RUSLI,KOMISARIS,Ya,347
109846,583,Mily,KOMISARIS UTAMA,Tidak,1034
109847,583,Lily,KOMISARIS,Tidak,1034
109848,583,Harry Kurniawan,KOMISARIS,Ya,1034
109850,333,Teddy Syarief Natawidjaja,KOMISARIS,Ya,348
109851,333,"Drs. Budi Setyawan, MM",KOMISARIS,Tidak,348
109849,333,"Alka Tranggana, SH",KOMISARIS UTAMA,Tidak,348
109854,334,"Komjen Pol. (Purn.) Dr. Boy Rafli Amar, M.H.",KOMISARIS,Ya,349
109852,334,Budiyanto Djoko Susanto,PRESIDEN KOMISARIS,Tidak,349
109853,334,Eddy Supardi,KOMISARIS,Ya,349
109855,335,JOZEF DARMAWAN ANGKASA,KOMISARIS UTAMA,Tidak,350
109856,335,JOHANNES SETIJONO,KOMISARIS,Ya,350
109857,335,I GUSTI GEDE SUBAWA,KOMISARIS,Ya,350
109858,335,SHINTA DEVIYANTI SETIAWAN,KOMISARIS,Tidak,350
109859,335,ISJE AYUSARI,KOMISARIS,Tidak,350
109860,584,Edy Suwarno,KOMISARIS UTAMA,Tidak,973
109861,584,Djoni Suyanto,KOMISARIS,Ya,973
109862,584,JOSE LUIS CALLE ,KOMISARIS,Tidak,973
109863,584,Dwi Wirawan,KOMISARIS,Ya,973
109864,336,BENI PRANANTO,KOMISARIS UTAMA,Tidak,351
109865,336,HUDA NARDONO,KOMISARIS,Ya,351
109868,337,Ir. MARULI GULTOM,KOMISARIS,Ya,352
109866,337,LEONARD TANUBRATA,PRESIDEN KOMISARIS,Tidak,352
109867,337,MOHAMAD INDRA PERMANA,KOMISARIS,Tidak,352
109869,338,Roby Tan,KOMISARIS UTAMA,Tidak,826
109870,338,Santoso Widjojo,KOMISARIS,Ya,826
109886,339,Thomas Johannes Angfendy,KOMISARIS,Ya,354
109871,339,Dra Siti Hartati Murdaya,PRESIDEN KOMISARIS,Tidak,354
109872,339,Junita Ciputra,WAKIL PRESIDEN KOMISARIS,Tidak,354
109873,339,Murdaya Widyawimarta,KOMISARIS,Tidak,354
109874,339,Metta Margaretha Murdaya,KOMISARIS,Tidak,354
109875,339,Prajna Murdaya,KOMISARIS,Tidak,354
109876,339,Karuna Murdaya,KOMISARIS,Tidak,354
109877,339,Iwan Putra Brasali,KOMISARIS,Tidak,354
109878,339,H. Agam Nugraha Subagdja,KOMISARIS,Tidak,354
109879,339,Vivian Setjakusuma,KOMISARIS,Tidak,354
109880,339,Kirana Widjaja,KOMISARIS,Tidak,354
109881,339,Profesor Doktor Djokosantoso Moeljono,KOMISARIS,Ya,354
109882,339,Yandi,KOMISARIS,Ya,354
109883,339,Ariesman Auly,KOMISARIS,Ya,354
109884,339,Mia Puspawati,KOMISARIS,Ya,354
109885,339,Fenza Sofyan,KOMISARIS,Tidak,354
109888,690,Bambang Widodo,KOMISARIS,Ya,1270
109887,690,Muhammad Rocky Masyhur,KOMISARIS UTAMA,Tidak,1270
109889,340,Maurits Daniel Rudolf Lalisang,PRESIDEN KOMISARIS,Ya,355
109890,340,Celso Ricardo Marciniuk,KOMISARIS,Tidak,355
109891,340,Uday Shankar Sinha,KOMISARIS,Tidak,355
109892,341,Osman Sitorus,KOMISARIS UTAMA,Tidak,356
109893,341,Joanne S.Tjandranegara,KOMISARIS,Tidak,356
109894,341,Inarto Setiadi,KOMISARIS,Tidak,356
109895,341,-,KOMISARIS,Ya,356
109896,341,-,KOMISARIS,Ya,356
109900,342,Alexander S. Rusli ,KOMISARIS,Ya,358
109901,342,David Fernando Audy,KOMISARIS,Ya,358
109897,342,Jeffrey Koes Wonsono,KOMISARIS,Tidak,358
109898,342,Henry J. Liando,KOMISARIS,Tidak,358
109899,342,Bunjamin J. Mailool,PRESIDEN KOMISARIS,Tidak,358
109905,343,Harijono Suwarno,KOMISARIS,Ya,359
109902,343,Adrian Suherman,PRESIDEN KOMISARIS,Tidak,359
109903,343,Jeffrey Koes Wonsono,KOMISARIS,Tidak,359
109904,343,Dicky Setiadi Moechtar,KOMISARIS,Ya,359
109906,702,Hillary Josephine,KOMISARIS UTAMA,Tidak,1282
109907,702,Allen Feliciano,KOMISARIS,Tidak,1282
109908,702,Togu Cornetius Simanjuntak,KOMISARIS,Ya,1282
109909,344,PAULUS RIDWAN PURAWINATA,KOMISARIS UTAMA,Tidak,360
109910,344,ZAINUL ABIDIN BIN MOHAMED RASHEED,KOMISARIS,Ya,360
109911,344,HO KEE SIN,KOMISARIS,Ya,360
109913,345,Muhammad Zainul Majdi ,WAKIL KOMISARIS UTAMA,Ya,361
109914,345,Syafril Nasution,KOMISARIS,Tidak,361
109915,345,Joel Richard Hogarth,WAKIL KOMISARIS UTAMA,Ya,361
109912,345,Hary Tanoesoedibjo,KOMISARIS UTAMA,Tidak,361
109921,585,Rodolfo C. Balmater,KOMISARIS,Ya,1041
109916,585,Ir. Sandojo Rustanto,KOMISARIS UTAMA,Tidak,1041
109917,585,"Drs. Indra Winarno, M.Si",KOMISARIS,Tidak,1041
109918,585,Handjojo Rustanto,KOMISARIS,Tidak,1041
109919,585,Irene Rustanto,KOMISARIS,Tidak,1041
109920,585,I Nyoman Darma,KOMISARIS,Ya,1041
109922,681,Indra Nathan Kusnadi,KOMISARIS UTAMA,Tidak,1261
109923,681,Karim Panjaitan,KOMISARIS,Tidak,1261
109924,681,Kanaka Puradiredja,KOMISARIS,Ya,1261
109929,346,Benny Redjo Setyono,KOMISARIS,Ya,362
109925,346,Edwin Soeryadjaya,KOMISARIS UTAMA,Tidak,362
109926,346,Tossin Himawan,KOMISARIS,Tidak,362
109927,346,Danny Walla,KOMISARIS,Tidak,362
109928,346,Istama Tatang Siddharta,KOMISARIS,Ya,362
109930,586,Tee Hock Seng,KOMISARIS UTAMA,Tidak,988
109931,586,Emil Malik Ibrahim,KOMISARIS,Tidak,988
109932,586,Tan Hon Yik,KOMISARIS,Ya,988
109933,347,Roy Nicholas Mandey,KOMISARIS,Ya,363
109934,347,Navin Chandra Nathani,KOMISARIS,Ya,363
109935,347,John Riady,KOMISARIS,Tidak,363
109936,347,Fendi Santoso,PRESIDEN KOMISARIS,Tidak,363
109937,587,IR. WONG BUDI SETIAWAN,KOMISARIS UTAMA,Tidak,1050
109938,587,JOSHUA LUKE TANDIONO,KOMISARIS,Tidak,1050
109939,587,"DRS. DA'I BACHTIAR, SH",KOMISARIS,Ya,1050
109941,744,Katherine Judy,KOMISARIS,Ya,1324
109940,744,Ye Hun Ki,KOMISARIS UTAMA,Tidak,1324
109944,348,Prof. DR.  F.G Winarno,KOMISARIS,Ya,364
109942,348,"Ir. Djoko Ramiadji, Msc",PRESIDEN KOMISARIS,Tidak,364
109943,348,"Haryo Tedjo Baskoro, MBA",KOMISARIS,Tidak,364
109947,349,SARKORO HANDAJANI,KOMISARIS,Ya,365
109945,349,ROBBY LOHO,PRESIDEN KOMISARIS,Tidak,365
109946,349,SUTADI,KOMISARIS,Tidak,365
109948,588,Liliana Tanaja Tanoesoedibjo,KOMISARIS UTAMA,Tidak,1025
109949,588,Dini Aryanti Putri,KOMISARIS,Tidak,1025
109950,588,Andry Wisnu Triyudanto,KOMISARIS,Ya,1025
109951,350,Ade Tjendra,KOMISARIS UTAMA,Tidak,366
109952,350,Ahmad Rofiq,KOMISARIS,Ya,366
109953,350,Tito Abdullah,KOMISARIS,Tidak,366
109955,351,Candra Ciputra MBA,PRESIDEN KOMISARIS,Tidak,367
109956,351,Tanan Herwandi Antonius,KOMISARIS,Ya,367
109954,351,Ben Aristarchus Widyatmodjo,KOMISARIS,Tidak,367
109957,1803,Rico Usthavia Frans,KOMISARIS UTAMA,Ya,1212
109958,1803,M. Ridwan Rizqi Ramadhani Nasution,KOMISARIS,Ya,1212
109959,1803,Herlan Wijanarko,KOMISARIS,Tidak,1212
109960,1803,Henry Yosodiningrat,KOMISARIS,Tidak,1212
109961,1803,Yusuf Wibisono,KOMISARIS,Tidak,1212
109963,352,Ahmad Sultoni Soedradjat,KOMISARIS,Ya,368
109962,352,Bambang Seto,KOMISARIS UTAMA,Tidak,368
109964,353,Junita Ciputra,PRESIDEN KOMISARIS,Tidak,369
109965,353,Iwan Putra Brasali,KOMISARIS,Tidak,369
109966,353,Nanda Widya,KOMISARIS,Tidak,369
109967,353,Thomas Johannes Angfendy,KOMISARIS,Ya,369
