Id,FkProfileId,Name,Role,Affiliated,IdField
185906,1688,Adi Putera Widjaja ,DIREKTUR UTAMA,Ya,1123
185911,379,Linda Sari,DIREKTUR,Ya,396
185908,379,Nicholas Spassky Hutapea,PRESIDEN DIREKTUR,Ya,396
185909,379,Animan Hutapea,WAKIL PRESIDEN DIREKTUR,Ya,396
185910,379,Ir. Hendry Wigin,DIREKTUR,Ya,396
185913,1689,Tamlikho,DIREKTUR,Ya,1151
185912,1689,Jooyoung Lee,DIREKTUR UTAMA,Ya,1151
185914,380,KO DANDY,DIREKTUR UTAMA,Tidak,397
185915,380,RUBIANTO,DIREKTUR,Tidak,397
185919,735,Airlangga,DIREKTUR,Ya,1315
185916,735,Junaedi,DIREKTUR UTAMA,Ya,1315
185917,735,Imanuel Kevin Mayola,DIREKTUR,Ya,1315
185918,735,Hendrik Saputra,DIREKTUR,Ya,1315
185923,381,Eddy Prastiyo,DIREKTUR,Ya,398
185920,381,Winarto,DIREKTUR UTAMA,Ya,398
185921,381,RM. Cahyo Satriyo Prakoso,DIREKTUR,Ya,398
185922,381,Daniel Nainggolan,DIREKTUR,Ya,398
185925,382,Untung Haryono,DIREKTUR,Ya,399
185924,382,Haryanto Sofian,DIREKTUR UTAMA,Ya,399
185927,1690,Jerry Misa Egeten,DIREKTUR,Ya,1166
185926,1690,Antonyo Hartono Tanujaya,DIREKTUR UTAMA,Ya,1166
185928,1690,Mario Mandagi,DIREKTUR,Ya,1166
185930,383,HERWIN TRI MUNARDI,DIREKTUR,Tidak,400
185929,383,KHAERUMAN NASRUDDINNILLAH ,DIREKTUR UTAMA,Ya,400
185934,384,Evy Tirtasudira,DIREKTUR,Ya,401
185933,384,Michael Widjaja,WAKIL DIREKTUR UTAMA,Ya,401
185932,384,Anthony Prabowo Susilo,WAKIL DIREKTUR UTAMA,Ya,401
185931,384,Rosano Barack,DIREKTUR UTAMA,Ya,401
185940,1691,Shinya Oka,DIREKTUR,Ya,1118
185935,1691,Fritz Gunawan ,DIREKTUR UTAMA,Ya,1118
185936,1691,Ie Putra ,WAKIL DIREKTUR UTAMA,Ya,1118
185937,1691,Jin Nishimura,WAKIL DIREKTUR UTAMA,Ya,1118
185938,1691,Sandi Yoswandi,DIREKTUR,Ya,1118
185939,1691,Peter Alexander,DIREKTUR,Ya,1118
185945,1692,Suyud Kusrinto,DIREKTUR,Ya,1170
185941,1692,Martinus Soesilo,DIREKTUR UTAMA,Ya,1170
185942,1692,Hirawan Tedjokoesoemo,WAKIL DIREKTUR UTAMA,Ya,1170
185943,1692,Alin Rostanti,DIREKTUR,Ya,1170
185944,1692,Patrick Djuanda,DIREKTUR,Ya,1170
185954,385,Haryono Wongsonegoro,DIREKTUR,Tidak,402
185946,385,Herwidayatmo,PRESIDEN DIREKTUR,Tidak,402
185947,385,Hendrawan Danusaputra,WAKIL PRESIDEN DIREKTUR,Tidak,402
185948,385,Lionto Gunawan,DIREKTUR,Ya,402
185949,385,Gunawan Santoso,DIREKTUR,Tidak,402
185950,385,Edy Heryanto,DIREKTUR,Tidak,402
185951,385,Januar Hadi,DIREKTUR,Tidak,402
185952,385,Antonius Ketut,DIREKTUR,Tidak,402
185953,385,Soewito Tjokrorahardjo,DIREKTUR,Ya,402
185958,386,Erick,DIREKTUR,Ya,403
185955,386,Bratha,DIREKTUR UTAMA,Tidak,403
185956,386,Budi Prakoso,DIREKTUR,Tidak,403
185957,386,Shandra Noraya L.,DIREKTUR,Tidak,403
185963,1694,Khairuddin Syahputra Harahap,DIREKTUR,Ya,1157
185959,1694,Chairul Muluk,DIREKTUR UTAMA,Ya,1157
185960,1694,Meli Tantri,DIREKTUR,Ya,1157
185961,1694,Raymon Wahab,DIREKTUR,Ya,1157
185962,1694,Khairuddin Syahputra Harahap,DIREKTUR,Ya,1157
185966,387,Christine Dewi,DIREKTUR,Ya,404
185964,387,Paulus Indra Intan,PRESIDEN DIREKTUR,Ya,404
185965,387,Akijat Lukito,WAKIL PRESIDEN DIREKTUR,Ya,404
185969,388,Priskila Gabrielia Ciahaya,DIREKTUR,Ya,405
185967,388,Marwan Noor,PRESIDEN DIREKTUR,Tidak,405
185968,388,Bhindawati Gunawan,WAKIL PRESIDEN DIREKTUR,Ya,405
185971,389,Ariyo Tejo,DIREKTUR,Tidak,406
185970,389,Kristian Pudjiadi,DIREKTUR UTAMA,Ya,406
185973,626,Raden Ari Priyadi ,DIREKTUR,Ya,1059
185972,626,Djoni Widjanarko Kridarso,DIREKTUR UTAMA,Ya,1059
185974,626,Andi Sulaiman Syah,DIREKTUR,Ya,1059
185976,636,Maria Indah Pratiwi,DIREKTUR,Ya,1068
185975,636,Lie Jemmy,DIREKTUR UTAMA,Ya,1068
185978,598,ASWIN DESMONDA ROSIDI,DIREKTUR,Ya,1033
185977,598,TAN BENG SEN,DIREKTUR UTAMA,Ya,1033
185980,1695,Maria Indah Pratiwi,DIREKTUR,Ya,1082
185979,1695,Lie Jemmy,DIREKTUR UTAMA,Ya,1082
185985,390,Drs. Prawira Atmadja,DIREKTUR,Ya,407
185981,390,Vasudevan Ravi Shankar,DIREKTUR UTAMA,Ya,407
185982,390,Peter Vinzenz Merkle,DIREKTUR,Ya,407
185983,390,Seeniappa Jegathesan,DIREKTUR,Ya,407
185984,390,Antonius Widyatma Sumarlin,DIREKTUR,Ya,407
185987,391,Ferdiansyah Siregar,DIREKTUR,Ya,408
185986,391,Marhaendra,DIREKTUR UTAMA,Ya,408
185990,599,Sony Sutanto,DIREKTUR,Ya,970
185988,599,Paul Krisnadi,DIREKTUR UTAMA,Ya,970
185989,599,Lina,DIREKTUR,Ya,970
185993,1697,Eko Heru Prasetyo,DIREKTUR,Ya,1076
185991,1697,Gracianus Johardy Lambert,DIREKTUR UTAMA,Ya,1076
185992,1697,Basuki Widjaja,DIREKTUR,Ya,1076
185998,531,Christanto Pranata,DIREKTUR,Ya,939
185994,531,Andrew Kukkutahlie Labbaika,DIREKTUR UTAMA,Ya,939
185995,531,Png Ewe Chai,WAKIL DIREKTUR UTAMA,Ya,939
185996,531,Matius Sugiaman,DIREKTUR,Ya,939
185997,531,Richard Noel Flynn,DIREKTUR,Tidak,939
186000,1698,Hafez Salammudin,DIREKTUR,Ya,1153
185999,1698,Darmawan Suryadi SM,DIREKTUR UTAMA,Ya,1153
186004,600,Yudi Setiawan,DIREKTUR,Ya,998
186001,600,I Gede Upeksa Negara,DIREKTUR UTAMA,Ya,998
186002,600,Rebimun,DIREKTUR,Ya,998
186003,600,Mohammad Arif Iswahyudi,DIREKTUR,Ya,998
186005,392,Daniel Rinsani Pakpahan,DIREKTUR UTAMA,Ya,409
186006,392,Deni Budiman,DIREKTUR,Ya,409
186007,392,Dyah Rahadyannie,DIREKTUR,Ya,409
186010,393,RUSANDRI SETYA NUGRAHA,DIREKTUR,Tidak,410
186008,393,DJOKO SUTRISNO,PRESIDEN DIREKTUR,Ya,410
186009,393,BASUKI KURNIAWAN,DIREKTUR,Tidak,410
186013,692,Leona Agustine Karnali,DIREKTUR,Ya,1272
186011,692,Arfan Awaloeddin,DIREKTUR UTAMA,Ya,1272
186012,692,Yoshen Danun,DIREKTUR,Ya,1272
186018,601,Ida Zuraida,DIREKTUR,Ya,964
186014,601,Dewi Muliaty,DIREKTUR UTAMA,Ya,964
186015,601,Liana Kuswandi,DIREKTUR,Ya,964
186016,601,Indriyanti Rafi Sukmawati,DIREKTUR,Ya,964
186017,601,Andri Hidayat,DIREKTUR,Ya,964
186020,602,Ir. Mok Siu Pen,DIREKTUR,Ya,1019
186019,602,"Dr. Tommy Leonard, SH., M.Kn",DIREKTUR UTAMA,Ya,1019
186023,394,Adi Maryono,DIREKTUR,Ya,411
186021,394,Edi Permadi,DIREKTUR UTAMA,Ya,411
186022,394,Sanjaya J,DIREKTUR,Ya,411
186027,395,Lie Sukiantono Budinarta,DIREKTUR,Tidak,412
186024,395,Jeffry Sanusi Soedargo,PRESIDEN DIREKTUR,Ya,412
186025,395,Didik Tandiono,WAKIL PRESIDEN DIREKTUR,Ya,412
186026,395,Moenardji Soedargo,DIREKTUR,Ya,412
186033,1699,Chandra Wilson Harisun,DIREKTUR,Ya,1113
186028,1699,Budiono Tanbun,DIREKTUR UTAMA,Ya,1113
186029,1699,Elisabeth Priska Chairil ,WAKIL DIREKTUR UTAMA,Ya,1113
186030,1699,Johanes Gosal ,DIREKTUR,Ya,1113
186031,1699,Angelica Octavia Chairil ,DIREKTUR,Ya,1113
186032,1699,Astrida Niovita Bachtiar,DIREKTUR,Ya,1113
186035,396,ASTINI BERNAWATI OUDANG,DIREKTUR,Ya,413
186034,396,DINNO INDIANO,DIREKTUR UTAMA,Ya,413
186038,603,Yolanda Watulo,DIREKTUR,Ya,1000
186036,603,Iriawan Ibarat,DIREKTUR UTAMA,Ya,1000
186037,603,Harry Tjhen,DIREKTUR,Ya,1000
186043,397,Suhedi,DIREKTUR,Ya,414
186042,397,Suherman,DIREKTUR,Ya,414
186039,397,Arsal Ismali,DIREKTUR UTAMA,Ya,414
186040,397,Farida Thamrin,DIREKTUR,Ya,414
186041,397,Rafli Yandra,DIREKTUR,Ya,414
186048,1701,Pio Hizkia Wehantouw,DIREKTUR,Ya,1167
186044,1701,Heru Putranto,DIREKTUR UTAMA,Ya,1167
186045,1701,Rama Adiwena,DIREKTUR,Ya,1167
186046,1701,Radman Ediwena,DIREKTUR,Ya,1167
186047,1701,Paryadi,DIREKTUR,Ya,1167
186050,398,Sutina,DIREKTUR,Ya,415
186049,398,Toh Shi Jie,DIREKTUR UTAMA,Ya,415
186054,727,Ilham Djaja,DIREKTUR,Ya,1307
186051,727,Ardi Kusuma,DIREKTUR UTAMA,Ya,1307
186052,727,Edward Kusuma,DIREKTUR,Ya,1307
186053,727,Cindy Kusuma,DIREKTUR,Ya,1307
186059,399,Eddy Herman Harun,DIREKTUR,Tidak,416
186060,399,Sinur Linda Gustina Manurung,DIREKTUR,Tidak,416
186057,399,Yuyus Juarsa,DIREKTUR,Tidak,416
186058,399,Yul Ari Pramuraharjo,DIREKTUR,Tidak,416
186055,399,Novel Arsyad,DIREKTUR UTAMA,Tidak,416
186056,399,Agus Purbianto,DIREKTUR,Tidak,416
186061,1702,"Dr. Ir, Andreas Widhatama Kurniawan, ST, M.Sc., IPM.",DIREKTUR UTAMA,Ya,1129
186062,1702,"Dr. Ir. Cyrilus Winatama Kurniawan, ST, B.Eng., M.Eng., IPM",DIREKTUR,Ya,1129
186065,400,Romi Novan Indrawan,PRESIDEN DIREKTUR,Ya,418
186066,400,Rafael Nitiyudo,WAKIL PRESIDEN DIREKTUR,Ya,418
186067,400,Aldi Rakhmatillah,DIREKTUR,Ya,418
186068,400,Pankaj Motilal,DIREKTUR,Ya,418
186069,400,Ruddy Santoso,DIREKTUR,Ya,418
186072,401,Kustina,DIREKTUR,Tidak,419
186070,401,Abidin Fan,DIREKTUR UTAMA,Ya,419
186071,401,Bidin Yusuf,DIREKTUR,Ya,419
186075,402,Edi Triyento,DIREKTUR UTAMA,Ya,420
186073,402,Iskonda Japiar Budhi,DIREKTUR,Ya,420
186074,402,Teh Kian Kun,DIREKTUR,Ya,420
186077,403,Toto Sasetyo DBL,DIREKTUR,Tidak,421
186076,403,"Damian Pudjiadi, MBA",DIREKTUR UTAMA,Ya,421
186078,1704,Ariel Wibisono,DIREKTUR UTAMA,Ya,1128
186079,1704,Yonathan Himawan Hendarto,DIREKTUR,Ya,1128
186082,1705,Hendrawan Lionardy,DIREKTUR,Ya,1105
186080,1705,Widodo Sucipto,DIREKTUR UTAMA,Ya,1105
186081,1705,Erkwan Kangdra,DIREKTUR,Ya,1105
186084,1706,Helli Saputra,DIREKTUR,Ya,1161
186083,1706,Eko Saputro Wijaya,DIREKTUR UTAMA,Ya,1161
186090,404,"Dra. Lauw, Syane Wahyuni Loekito",DIREKTUR,Ya,422
186085,404,A. Stefanus Ridwan Suhendra,PRESIDEN DIREKTUR,Ya,422
186086,404,Drs. Minarto,DIREKTUR,Ya,422
186087,404,Eiffel Tedja,DIREKTUR,Ya,422
186088,404,Wong Boon Siew Ivy,DIREKTUR,Ya,422
186089,404,Sutandi Purnomosidi,DIREKTUR,Ya,422
186097,405,Bedjo Stefanus,DIREKTUR,Ya,424
186094,405,dr. (Paulus) Widjanarko Brotosaputro,DIREKTUR,Ya,424
186095,405,Lee Yan Gwan,DIREKTUR UTAMA,Ya,424
186096,405,Yenfrino Gunadi,DIREKTUR,Ya,424
186101,604,Boy Ardhitya Lukito ST,DIREKTUR,Ya,1021
186098,604,Jeo Sasanto,DIREKTUR,Ya,1021
186099,604,Budi Setiawan,DIREKTUR,Ya,1021
186100,604,Hadian Iswara,DIREKTUR UTAMA,Ya,1021
186105,743,Vikas Chand Sharma,DIREKTUR,Ya,1323
186102,743,Whora Anita Raghunath,DIREKTUR UTAMA,Ya,1323
186103,743,Amrit Ram Punjabi,DIREKTUR,Ya,1323
186104,743,Amit Ramesh Jethani,DIREKTUR,Ya,1323
186108,680,Rizki Rahmat R.,DIREKTUR,Ya,1260
186109,680,Velliq Arsapranata,DIREKTUR,Ya,1260
186110,680,Nur Arief Budiyanto,DIREKTUR,Ya,1260
186106,680,Eko Pujianto,DIREKTUR UTAMA,Ya,1260
186107,680,Nilamsari,DIREKTUR,Ya,1260
186114,406,Ogi Rulino,DIREKTUR,Ya,425
186111,406,Djauhar Maulidi,DIREKTUR UTAMA,Ya,425
186112,406,Oka Lesmana,DIREKTUR,Ya,425
186113,406,Sumantri Suwarno,DIREKTUR,Ya,425
186119,407,Andreas Lesmana,DIREKTUR,Ya,426
186115,407,Agus Makmur,DIREKTUR UTAMA,Ya,426
186116,407,Gantang Nitipranatio,DIREKTUR,Ya,426
186117,407,Muhamad Yani,DIREKTUR,Ya,426
186118,407,Halomoan Hutabarat,DIREKTUR,Ya,426
186125,408,Hady Purnama,DIREKTUR,Ya,427
186120,408,Johartono Susilo,DIREKTUR UTAMA,Ya,427
186121,408,Suharno Kusumodjojo,DIREKTUR,Ya,427
186122,408,Harman Siswanto,DIREKTUR,Ya,427
186123,408,Tjioe Pit Yin,DIREKTUR,Ya,427
186124,408,Maria Suwarni,DIREKTUR,Tidak,427
186127,409,Nur Anisa Nusuqi,DIREKTUR,Ya,428
186126,409,Deddy Indrasetiawan,DIREKTUR UTAMA,Ya,428
186129,676,Samuel Kharis Purdiyanta,DIREKTUR,Ya,1256
186128,676,Alvin Tjokrohadi,DIREKTUR UTAMA,Ya,1256
186130,410,WIRIADY WIDJAJA,DIREKTUR UTAMA,Ya,429
186131,410,KARTA WIDJAJA,DIREKTUR,Ya,429
186134,1710,Yahya Attamimi,DIREKTUR,Ya,1116
186132,1710,Aulia Firdaus,DIREKTUR UTAMA,Ya,1116
186133,1710,Sjafardamsah,DIREKTUR,Ya,1116
186135,748,Ivan Darmanto,DIREKTUR UTAMA,Tidak,1328
186136,748,Edy Abdul Malik,DIREKTUR,Tidak,1328
186137,748,Lukman Setiawan,DIREKTUR,Tidak,1328
186139,411,Wilson Sofan,DIREKTUR,Ya,430
186138,411,Bagus Abimanyu Lulu,PRESIDEN DIREKTUR,Ya,430
186143,412,IWAN,DIREKTUR,Tidak,431
186140,412,PAULUS GUNAWAN,DIREKTUR UTAMA,Ya,431
186141,412,TIRTAHERU CITRA,DIREKTUR,Ya,431
186142,412,CHARLIE NAWAWI,DIREKTUR,Ya,431
186146,413,Iriawan Hartana,DIREKTUR,Ya,432
186144,413,Kartika Hadi,PRESIDEN DIREKTUR,Ya,432
186145,413,Stefano Katianda,DIREKTUR,Ya,432
186150,414,Siswanto,DIREKTUR,Tidak,433
186147,414,Teddy Tjokrosapoetro,DIREKTUR UTAMA,Tidak,433
186148,414,Henry Poerwantoro,DIREKTUR,Tidak,433
186149,414,Herman Susanto,DIREKTUR,Tidak,433
186154,605,Go Herliani Prayogo,DIREKTUR,Tidak,1032
186153,605,Belinda Natalia,DIREKTUR UTAMA,Ya,1032
186157,415,Dinar Shinta Ulie,DIREKTUR,Ya,435
186155,415,William Lumentut,PRESIDEN DIREKTUR,Ya,435
186156,415,Thomas Christian,DIREKTUR,Ya,435
186160,1806,William Saputra,DIREKTUR,Ya,1217
186158,1806,Tony Saputra,DIREKTUR UTAMA,Ya,1217
186159,1806,Vincent Saputra,DIREKTUR,Ya,1217
186162,1713,Dewi Susanti,DIREKTUR,Ya,1164
186161,1713,Po Wiwiek Purnomo,DIREKTUR UTAMA,Ya,1164
186163,416,Sicilia Alexander Setiawan,DIREKTUR,Ya,436
186164,416,Joewono Witjitro Wongsodihardjo,DIREKTUR,Ya,436
186165,416,Eko Wiratmoko,DIREKTUR UTAMA,Ya,436
186167,1714,FENNY,DIREKTUR,Ya,1144
186166,1714,TENY SITI FEBRYANI,DIREKTUR UTAMA,Ya,1144
186172,417,Arief Alfanto,DIREKTUR,Ya,437
186168,417,Wendy Sui Cheng Yap,PRESIDEN DIREKTUR,Ya,437
186169,417,Arlina Sofia,DIREKTUR,Ya,437
186170,417,Indrayana,DIREKTUR,Ya,437
186171,417,Ida Apulia Simatupang,DIREKTUR,Ya,437
186176,669,Armen Antonius Djan,DIREKTUR,Ya,1206
186173,669,dr. Liem Kian Hong,DIREKTUR UTAMA,Ya,1206
186174,669,Hendra Munanto,DIREKTUR,Ya,1206
186175,669,dr. Juniwati Gunawan,DIREKTUR,Ya,1206
186179,418,SOEHARTO NURCAHYONO,DIREKTUR,Ya,438
186177,418,SOFWAN FARISYI,DIREKTUR UTAMA,Ya,438
186178,418,RAMZI SIDDIQ AMIER,DIREKTUR,Ya,438
186183,670,Franciscus Hasto Widodo,DIREKTUR,Ya,1207
186180,670,Sony Rachmadi Purnomo,DIREKTUR UTAMA,Ya,1207
186181,670,Nizar,DIREKTUR,Ya,1207
186182,670,Suhartono,DIREKTUR,Ya,1207
186185,419,Ahmad Fahmi,DIREKTUR,Ya,439
186184,419,John Pieter Sembiring,DIREKTUR UTAMA,Tidak,439
186187,731,Cindy Veronica Jong,DIREKTUR,Ya,1311
186186,731,Edward Halim,DIREKTUR UTAMA,Ya,1311
186197,420,Armen Antonius Djan,DIREKTUR,Ya,441
186192,420,Jusup Halimi,PRESIDEN DIREKTUR,Ya,441
186193,420,Juniwati Gunawan,WAKIL PRESIDEN DIREKTUR,Ya,441
186194,420,Meta Dewi Thedja,DIREKTUR,Ya,441
186195,420,"drg. Nailufar, MARS",DIREKTUR,Ya,441
186196,420,Kusmiati,DIREKTUR,Ya,441
186202,1716,Andi Irwandy,DIREKTUR,Ya,1139
186198,1716,Ir. Yahya Taufik,DIREKTUR UTAMA,Ya,1139
186199,1716,Theresia Yusufiani Rahayu,DIREKTUR,Ya,1139
186200,1716,Andreas Adhi Harsanto,DIREKTUR,Ya,1139
186201,1716,FX Mulyo Hartono,DIREKTUR,Ya,1139
186204,606,Rudy Pinem,DIREKTUR,Ya,1046
186203,606,Budiyanto Darmastono,PRESIDEN DIREKTUR,Ya,1046
186206,627,Leo Agung Vito Wicaksana,DIREKTUR,Ya,1056
186205,627,Momog Irnawan,DIREKTUR UTAMA,Ya,1056
186208,1717,Frederico Aldymoro,DIREKTUR,Ya,1141
186207,1717,Jefri Junaedi,DIREKTUR UTAMA,Ya,1141
186212,671,Ingo Lothar Steil,DIREKTUR,Ya,1208
186209,671,Rini Dwiyanti,DIREKTUR UTAMA,Ya,1208
186210,671,Welly Sumanteri,WAKIL DIREKTUR UTAMA,Ya,1208
186211,671,Iwan Sanyoto,DIREKTUR,Ya,1208
186221,422,Sani Iskandar Darmawan,DIREKTUR,Ya,443
186218,422,Henny Rosellinny,PRESIDEN DIREKTUR,Ya,443
186219,422,Teddy Rustiadi,DIREKTUR,Ya,443
186220,422,Nicodemus Marjopranoto Trisnadi,DIREKTUR,Ya,443
186227,423,David Setiawan Suwarto,DIREKTUR,Ya,444
186222,423,Sutanto Hartono,DIREKTUR UTAMA,Ya,444
186223,423,Harsiwi Achmad,DIREKTUR,Ya,444
186224,423,Imam Sudjarwo,DIREKTUR,Ya,444
186225,423,Rusmiyati Djajaseputra,DIREKTUR,Ya,444
186226,423,Mutia Nandika,DIREKTUR,Tidak,444
186230,1718,Djamarwie,DIREKTUR,Ya,1160
186228,1718,Freddy Nursalim,DIREKTUR UTAMA,Ya,1160
186229,1718,Rony Tansen,DIREKTUR,Ya,1160
186233,424,Andri Soelastyo,DIREKTUR,Ya,445
186231,424,Daniel,DIREKTUR UTAMA,Ya,445
186232,424,Yuliana,DIREKTUR,Ya,445
186237,425,Azwar Alinuddin,DIREKTUR,Ya,446
186234,425,Tjoe Mien Sasminto,DIREKTUR UTAMA,Ya,446
186235,425,Trijanto Santoso,DIREKTUR,Ya,446
186236,425,Kusyamto,DIREKTUR,Ya,446
186239,426,MOHAMAD FAZLY BIN HASSAN,DIREKTUR,Ya,447
186238,426,AHMAD BIN ABU BAKAR,DIREKTUR UTAMA,Ya,447
186246,427,Abdurachman Hadi,DIREKTUR,Ya,448
186240,427,Benny Sudarsono Tan,DIREKTUR,Ya,448
186241,427,Mochamad Tri Budiono,DIREKTUR,Ya,448
186242,427,Edwin Sulaeman,DIREKTUR,Ya,448
186243,427,Kang Bong Joo,DIREKTUR,Ya,448
186244,427,Hwang Gyusoon,PRESIDEN DIREKTUR,Ya,448
186245,427,Wuryanto,DIREKTUR,Ya,448
186250,1807,Bambang Setiawan,DIREKTUR,Ya,1227
186247,1807,Rudi Hartono Intan,DIREKTUR UTAMA,Ya,1227
186248,1807,Riany Sandra Widjaja,DIREKTUR,Ya,1227
186249,1807,Tharmalinga Thevar V Thaver,DIREKTUR,Ya,1227
186252,1719,Rico Lesmana Sulistyo,DIREKTUR,Ya,1081
186251,1719,Ivo Rustandi,DIREKTUR UTAMA,Ya,1081
186255,1720,VENKATESWARAN VENKATRAMAN,DIREKTUR,Ya,1155
186253,1720,WELLY THOMAS,DIREKTUR UTAMA,Ya,1155
186254,1720,CENDRASURI EPENDY,DIREKTUR,Ya,1155
186258,428,Lim King Hui,DIREKTUR,Ya,449
186259,428,Hero Djajakusumah,DIREKTUR,Ya,449
186260,428,Parluhutan Sitohang,DIREKTUR,Ya,449
186261,428,Heri Harjanto,DIREKTUR,Ya,449
186256,428,Budi Setiawan Halim,DIREKTUR UTAMA,Ya,449
186257,428,Dwi Asmono,DIREKTUR,Ya,449
186263,429,"HENGKY ROY,SE",DIREKTUR,Tidak,451
186262,429,"Dr.Ir.H.HARIYADI B.SUKAMDANI, MM",DIREKTUR UTAMA,Ya,451
186266,532,Hans Raymond Ekajaya,DIREKTUR,Ya,942
186264,532,Herjati,DIREKTUR UTAMA,Tidak,942
186265,532,Bartolomeus Christopher Ekajaya,DIREKTUR,Ya,942
186273,3345,Vita Diani Satiadhi,DIREKTUR,Ya,1240
186271,3345,Benny,DIREKTUR UTAMA,Ya,1240
186272,3345,Aris Marisi Napitupulu,DIREKTUR,Ya,1240
186277,431,Darmadji Sidik,DIREKTUR,Ya,453
186274,431,David Hidayat,DIREKTUR UTAMA,Ya,453
186275,431,Irwan Hidayat,DIREKTUR,Ya,453
186276,431,Leonard,DIREKTUR,Ya,453
186289,432,Monica Surjapranata,DIREKTUR,Ya,455
186290,432,-,DIREKTUR,Ya,455
186282,432,Benny Haryanto Djie,PRESIDEN DIREKTUR,Ya,455
186283,432,-,WAKIL PRESIDEN DIREKTUR,Ya,455
186284,432,dr. Grace Frelita Indradjaja,DIREKTUR,Ya,455
186285,432,dr. Anang Prayudi,DIREKTUR,Ya,455
186286,432,Atiff Ibrahim Gill,DIREKTUR,Ya,455
186287,432,Phua Meng Khuan (Daniel Phua),DIREKTUR,Ya,455
186288,432,Hedny Widjaja,DIREKTUR,Ya,455
186292,433,Ikman Maulana,DIREKTUR,Tidak,456
186291,433,"Ifiandiaz Nazir, SH",DIREKTUR UTAMA,Tidak,456
186297,434,Moleonoto (Paulus Moleonoto),WAKIL DIREKTUR UTAMA,Ya,458
186302,434,Yohanes Djoko Junianto,DIREKTUR,Ya,458
186304,434,Ferdi Gunawan,DIREKTUR,Ya,458
186296,434,Mark Julian Wakeford,DIREKTUR UTAMA,Ya,458
186303,434,In She,DIREKTUR,Ya,458
186299,434,Tan Agustinus Dermawan,DIREKTUR,Ya,458
186300,434,Johnny Ponto,DIREKTUR,Ya,458
186298,434,Suaimi Suriady,DIREKTUR,Ya,458
186301,434,Soenardi Winarto,DIREKTUR,Ya,458
186307,1724,Amir Antolis,DIREKTUR,Ya,1108
186305,1724,Erick Tonny Tjandra,DIREKTUR UTAMA,Ya,1108
186306,1724,Prilli Budi Pasravita Soetantyo,DIREKTUR,Ya,1108
186311,435,IRVAN CAHYANA,DIREKTUR,Ya,459
186308,435,SUNGKONO SADIKIN,DIREKTUR UTAMA,Ya,459
186309,435,SRI SUMIYARSI,DIREKTUR,Ya,459
186310,435,SIK WEI TJIEN,DIREKTUR,Ya,459
186317,436,IVONE MARGARETHA,DIREKTUR,Tidak,460
186312,436,OEI HARRY LUKMITO,PRESIDEN DIREKTUR,Ya,460
186313,436,HOWARD KEN LUKMITO,WAKIL PRESIDEN DIREKTUR,Ya,460
186314,436,FREDDY ADAM,DIREKTUR,Tidak,460
186315,436,GARY IYAWAN,DIREKTUR,Ya,460
186316,436,PAHLAWAN HARI TJAHJONO,DIREKTUR,Tidak,460
186322,437,Eddy Hokgiantoro,DIREKTUR,Tidak,461
186318,437,Welly Gunawan,PRESIDEN DIREKTUR,Ya,461
186319,437,John Canfi Gozal,DIREKTUR,Tidak,461
186320,437,Sung Sandiono Sungkono,DIREKTUR,Tidak,461
186321,437,Oei Michelle Sunogo,DIREKTUR,Ya,461
186324,607,Linayati,DIREKTUR,Ya,1053
186323,607,Yafin Tandiono Tan,DIREKTUR UTAMA,Ya,1053
186327,438,Irwando Saragih,DIREKTUR,Tidak,462
186325,438,Wahyu Mulyana,DIREKTUR UTAMA,Tidak,462
186326,438,Sigit Kamseno,DIREKTUR,Tidak,462
186330,1726,Wilson Teoh,DIREKTUR,Ya,1104
186328,1726,Edi Hanafiah Kwanto,DIREKTUR UTAMA,Ya,1104
186329,1726,Wilson Ng,DIREKTUR,Ya,1104
186336,439,Yovianes Mahar,DIREKTUR,Ya,463
186331,439,Irwan Tirtariyadi,DIREKTUR UTAMA,Ya,463
186332,439,Jimmy Pramono,WAKIL DIREKTUR UTAMA,Ya,463
186333,439,DR. ING Gianto Widjaja,WAKIL DIREKTUR UTAMA,Ya,463
186334,439,Franciscus Costan,DIREKTUR,Ya,463
186335,439,D. Agus Purnomo,DIREKTUR,Ya,463
186339,440,RAHMAT HIDAYAT,DIREKTUR,Ya,464
186337,440,DACONI KHOTOB,DIREKTUR UTAMA,Ya,464
186338,440,SUHERMAN YAHYA,DIREKTUR,Ya,464
186343,441,Yasuhide Abe,DIREKTUR,Ya,465
186340,441,Lilik Ungul Raharjo,DIREKTUR UTAMA,Ya,465
186341,441,Ony Suprihartono,DIREKTUR,Ya,465
186342,441,Soni Asrul Sani,DIREKTUR,Ya,465
186350,442,Aprina Supriani,DIREKTUR,Tidak,466
186344,442,Kenneth Lian,DIREKTUR UTAMA,Ya,466
186345,442,Henny Kusuma Hendrawan,DIREKTUR,Tidak,466
186346,442,Ratna Juwanita,DIREKTUR,Tidak,466
186347,442,Ferry Suhardjo,DIREKTUR,Tidak,466
186348,442,Henny Kusuma Hendrawan,DIREKTUR UTAMA,Tidak,466
186349,442,Henry Zen Halim,DIREKTUR,Tidak,466
186354,443,Tara Hidayat,DIREKTUR,Ya,467
186351,443,Bani Maulana Mulia,DIREKTUR UTAMA,Ya,467
186352,443,Ridwan Hamid,DIREKTUR,Ya,467
186353,443,Farida Helianti Sastrosatomo,DIREKTUR,Ya,467
